custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-41-1-0,increase in photosynthesis,higher production of glucose,yes,no
request-41-1-1,higher production of glucose,elevated energy supply for cellular activities,yes,no
request-41-1-2,elevated energy supply for cellular activities,increase in biomass,yes,yes
request-41-2-0,increase in photosynthesis,greater atp generation,yes,no
request-41-2-1,greater atp generation,enhanced cellular growth processes,yes,yes
request-41-2-2,enhanced cellular growth processes,increase in biomass,yes,yes
request-41-3-0,increase in photosynthesis,improved nutrient assimilation,yes,yes
request-41-3-1,improved nutrient assimilation,enhanced cell division and expansion,yes,yes
request-41-3-2,enhanced cell division and expansion,increase in biomass,yes,no
request-42-0-0,natural greenhouse effect,atmospheric temperature stabilization,yes,no
request-42-0-1,atmospheric temperature stabilization,cloud formation,yes,yes
request-42-0-2,cloud formation,increased cloud albedo,yes,no
request-42-0-3,increased cloud albedo,reflection of solar radiation back into space,yes,no
request-42-1-0,natural greenhouse effect,regulation of water vapor levels,no,no
request-42-1-1,regulation of water vapor levels,enhanced cloud cover,yes,yes
request-42-1-2,enhanced cloud cover,higher reflectivity,yes,no
request-42-1-3,higher reflectivity,reflection of solar radiation back into space,yes,yes
request-42-2-0,natural greenhouse effect,maintenance of earth's energy balance,yes,no
request-42-2-1,maintenance of earth's energy balance,development of reflective surfaces,yes,yes
request-42-2-2,development of reflective surfaces,increased albedo effect,yes,yes
request-42-2-3,increased albedo effect,reflection of solar radiation back into space,yes,yes
request-43-0-0,excess of co2,reduced carbon sinks,yes,yes
request-43-0-1,reduced carbon sinks,accumulation of co2,yes,yes
request-43-0-2,accumulation of co2,increase in co2,yes,yes
request-43-1-0,excess of co2,ocean acidification,yes,no
request-43-1-1,ocean acidification,decreased co2 uptake by oceans,yes,no
request-43-1-2,decreased co2 uptake by oceans,increase in co2,yes,yes
request-43-2-0,excess of co2,enhanced greenhouse effect,yes,no
request-43-2-1,enhanced greenhouse effect,global warming,yes,no
request-43-2-2,global warming,increase in co2,no,yes
request-43-3-0,excess of co2,deforestation,no,yes
request-43-3-1,deforestation,reduced carbon sequestration,yes,no
request-43-3-2,reduced carbon sequestration,increase in co2,yes,yes
request-44-0-0,increase in co2,enhanced greenhouse effect,yes,no
request-44-0-1,enhanced greenhouse effect,atmospheric temperature rise,yes,no
request-44-0-2,atmospheric temperature rise,global warming,no,yes
request-44-1-0,increase in co2,radiative forcing increase,yes,no
request-44-1-1,radiative forcing increase,earth's energy imbalance,yes,no
request-44-1-2,earth's energy imbalance,global warming,yes,no
request-44-2-0,increase in co2,melting polar ice,yes,yes
request-44-2-1,melting polar ice,decreased albedo,yes,yes
request-44-2-2,decreased albedo,global warming,yes,yes
request-44-3-0,increase in co2,ocean acidification,yes,no
request-44-3-1,ocean acidification,disruption of carbon sinks,yes,yes
request-44-3-2,disruption of carbon sinks,global warming,yes,yes
request-44-4-0,increase in co2,activation of feedback loops,yes,yes
request-44-4-1,activation of feedback loops,amplified warming,yes,yes
request-44-4-2,amplified warming,global warming,no,yes
request-45-0-0,increase in co2,increased atmospheric co2 concentrations,yes,no
request-45-0-1,increased atmospheric co2 concentrations,higher absorption of co2 by oceans,yes,no
request-45-0-2,higher absorption of co2 by oceans,formation of carbonic acid in seawater,yes,yes
request-45-0-3,formation of carbonic acid in seawater,ocean acidification,yes,yes
request-45-1-0,increase in co2,enhanced dissolution of co2 into ocean waters,yes,no
request-45-1-1,enhanced dissolution of co2 into ocean waters,reduction in seawater ph,yes,no
request-45-1-2,reduction in seawater ph,ocean acidification,yes,yes
request-45-2-0,increase in co2,elevated partial pressure of co2 in the atmosphere,yes,yes
request-45-2-1,elevated partial pressure of co2 in the atmosphere,enhanced co2 influx into oceans,yes,no
request-45-2-2,enhanced co2 influx into oceans,creation of bicarbonate ions,yes,yes
request-45-2-3,creation of bicarbonate ions,ocean acidification,no,yes
request-45-3-0,increase in co2,greater co2 solubility in seawater,yes,yes
request-45-3-1,greater co2 solubility in seawater,increased hydrogen ion concentration,yes,no
request-45-3-2,increased hydrogen ion concentration,ocean acidification,yes,yes
request-46-0-0,human activity,fossil fuel combustion,yes,no
request-46-0-1,fossil fuel combustion,co₂ emissions,yes,no
request-46-1-0,human activity,deforestation,yes,no
request-46-1-1,deforestation,reduced carbon sequestration,yes,no
request-46-1-2,reduced carbon sequestration,increased co₂ levels,yes,no
request-46-2-0,human activity,industrial processes,yes,no
request-46-2-1,industrial processes,co₂ emissions,yes,no
request-46-3-0,human activity,transportation,yes,no
request-46-3-1,transportation,vehicle emissions,yes,no
request-46-3-2,vehicle emissions,co₂ release,yes,no
request-46-4-0,human activity,energy production,yes,no
request-46-4-1,energy production,power plant emissions,yes,no
request-46-4-2,power plant emissions,co₂ output,yes,no
request-46-5-0,human activity,agriculture,no,no
request-46-5-1,agriculture,soil disturbance,yes,no
request-46-5-2,soil disturbance,co₂ release,yes,no
request-46-6-0,human activity,waste management,yes,no
request-46-6-1,waste management,decomposition,yes,no
request-46-6-2,decomposition,co₂ emissions,yes,no
request-46-7-0,human activity,urbanization,yes,no
request-46-7-1,urbanization,increased energy use,yes,no
request-46-7-2,increased energy use,co₂ emissions,yes,no
request-47-0-0,increase in co2,enhanced photosynthesis,yes,no
request-47-0-1,enhanced photosynthesis,increased plant growth,yes,no
request-47-0-2,increased plant growth,lush forests,yes,yes
request-47-1-0,increase in co2,elevated carbon availability,yes,yes
request-47-1-1,elevated carbon availability,boosted tree biomass,yes,yes
request-47-1-2,boosted tree biomass,lush forests,yes,yes
request-47-2-0,increase in co2,stimulated vegetation expansion,yes,no
request-47-2-1,stimulated vegetation expansion,greater forest density,yes,no
request-47-2-2,greater forest density,lush forests,no,yes
request-47-3-0,increase in co2,increased carbon fixation,yes,no
request-47-3-1,increased carbon fixation,expanded forest cover,no,yes
request-47-3-2,expanded forest cover,lush forests,yes,yes
request-47-4-0,increase in co2,enhanced plant growth rates,yes,no
request-47-4-1,enhanced plant growth rates,forest expansion,yes,yes
request-47-4-2,forest expansion,lush forests,yes,yes
request-48-0-0,modern wars,naval battles,yes,no
request-48-0-1,naval battles,use of torpedoes,yes,no
request-48-0-2,use of torpedoes,ship damage,yes,no
request-48-0-3,ship damage,sinking,yes,yes
request-48-1-0,modern wars,submarine warfare,yes,no
request-48-1-1,submarine warfare,missile strikes,yes,no
request-48-1-2,missile strikes,hull breaches,yes,no
request-48-1-3,hull breaches,sinking,yes,yes
request-48-2-0,modern wars,blockades,yes,no
request-48-2-1,blockades,supply shortages,yes,no
request-48-2-2,supply shortages,operational failures,yes,yes
request-48-2-3,operational failures,sinking,yes,yes
request-48-3-0,modern wars,minefield deployment,yes,no
request-48-3-1,minefield deployment,ship collisions with mines,yes,no
request-48-3-2,ship collisions with mines,structural damage,yes,no
request-48-3-3,structural damage,sinking,yes,yes
request-49-0-0,climate change,increased temperatures,yes,no
request-49-0-1,increased temperatures,altered ecosystems,yes,yes
request-49-0-2,altered ecosystems,disrupted disease vectors,yes,yes
request-49-0-3,disrupted disease vectors,rise in infectious diseases,yes,no
request-49-1-0,climate change,melting glaciers,yes,no
request-49-1-1,melting glaciers,rising sea levels,yes,no
request-49-1-2,rising sea levels,increased flooding,yes,no
request-49-1-3,increased flooding,spread of waterborne diseases,yes,no
request-49-1-4,spread of waterborne diseases,rise in infectious diseases,yes,yes
request-49-2-0,climate change,extreme weather events,yes,no
request-49-2-1,extreme weather events,displacement of populations,yes,no
request-49-2-2,displacement of populations,overcrowded living conditions,yes,yes
request-49-2-3,overcrowded living conditions,spread of infectious diseases,yes,no
request-49-2-4,spread of infectious diseases,rise in infectious diseases,yes,yes
request-49-3-0,climate change,changes in precipitation patterns,yes,no
request-49-3-1,changes in precipitation patterns,droughts,yes,yes
request-49-3-2,droughts,food insecurity,yes,no
request-49-3-3,food insecurity,malnutrition,yes,no
request-49-3-4,malnutrition,increased susceptibility to infectious diseases,yes,yes
request-49-3-5,increased susceptibility to infectious diseases,rise in infectious diseases,yes,no
request-49-4-0,climate change,ocean acidification,yes,no
request-49-4-1,ocean acidification,marine ecosystem collapse,yes,no
request-49-4-2,marine ecosystem collapse,loss of biodiversity,yes,yes
request-49-4-3,loss of biodiversity,imbalance in disease regulation,yes,yes
request-49-4-4,imbalance in disease regulation,rise in infectious diseases,yes,yes
request-49-5-0,climate change,increased temperatures,yes,no
request-49-5-1,increased temperatures,increased vector reproduction rates,yes,no
request-49-5-2,increased vector reproduction rates,higher transmission rates,yes,no
request-49-5-3,higher transmission rates,rise in infectious diseases,yes,no
request-49-6-0,climate change,changes in wildlife habitats,yes,no
request-49-6-1,changes in wildlife habitats,increased human-wildlife interactions,yes,yes
request-49-6-2,increased human-wildlife interactions,zoonotic disease spillover,yes,no
request-49-6-3,zoonotic disease spillover,rise in infectious diseases,yes,no
request-50-0-0,capitalism,industrialization,yes,no
request-50-0-1,industrialization,increased fossil fuel consumption,yes,no
request-50-0-2,increased fossil fuel consumption,greenhouse gas emissions,yes,no
request-50-0-3,greenhouse gas emissions,global warming,yes,no
request-50-0-4,global warming,climate change,yes,no
request-50-1-0,capitalism,consumerism,yes,no
request-50-1-1,consumerism,overproduction,yes,yes
request-50-1-2,overproduction,resource depletion,yes,no
request-50-1-3,resource depletion,environmental degradation,yes,yes
request-50-1-4,environmental degradation,climate change,yes,yes
request-50-2-0,capitalism,market competition,yes,no
request-50-2-1,market competition,cost-cutting measures,yes,yes
request-50-2-2,cost-cutting measures,reduced environmental regulations,yes,yes
request-50-2-3,reduced environmental regulations,increased pollution,yes,no
request-50-2-4,increased pollution,climate change,yes,yes
request-50-3-0,capitalism,economic growth prioritization,yes,no
request-50-3-1,economic growth prioritization,deforestation,yes,no
request-50-3-2,deforestation,loss of carbon sinks,yes,no
request-50-3-3,loss of carbon sinks,enhanced greenhouse effect,yes,yes
request-50-3-4,enhanced greenhouse effect,climate change,yes,no
request-50-4-0,capitalism,technological advancement,yes,no
request-50-4-1,technological advancement,increased energy use,yes,yes
request-50-4-2,increased energy use,higher carbon footprint,yes,no
request-50-4-3,higher carbon footprint,climate change,yes,yes
request-50-5-0,capitalism,global trade expansion,yes,no
request-50-5-1,global trade expansion,transportation emissions,yes,no
request-50-5-2,transportation emissions,air pollution,yes,no
request-50-5-3,air pollution,climate change,yes,yes
request-50-6-0,capitalism,investment in non-renewable resources,yes,no
request-50-6-1,investment in non-renewable resources,extraction and processing emissions,yes,yes
request-50-6-2,extraction and processing emissions,atmospheric pollution,yes,no
request-50-6-3,atmospheric pollution,climate change,yes,no
request-50-7-0,capitalism,profit maximization,yes,no
request-50-7-1,profit maximization,neglect of sustainable practices,yes,no
request-50-7-2,neglect of sustainable practices,ecosystem disruption,yes,yes
request-50-7-3,ecosystem disruption,climate change,no,yes
request-50-8-0,capitalism,advertising and media influence,yes,no
request-50-8-1,advertising and media influence,increased consumption habits,yes,yes
request-50-8-2,increased consumption habits,greater waste production,yes,no
request-50-8-3,greater waste production,climate change,yes,yes
request-50-9-0,capitalism,financial incentives for fossil fuels,yes,no
request-50-9-1,financial incentives for fossil fuels,expansion of energy infrastructure,yes,yes
request-50-9-2,expansion of energy infrastructure,higher greenhouse gas levels,yes,yes
request-50-9-3,higher greenhouse gas levels,climate change,yes,no
request-51-0-0,capitalism,industrialization,yes,no
request-51-0-1,industrialization,urbanization,yes,no
request-51-0-2,urbanization,high population density,yes,no
request-51-0-3,high population density,increased transmission opportunities,yes,no
request-51-0-4,increased transmission opportunities,rise in infectious diseases,yes,yes
request-51-1-0,capitalism,global trade expansion,yes,no
request-51-1-1,global trade expansion,increased international travel,yes,yes
request-51-1-2,increased international travel,enhanced disease transmission,yes,no
request-51-1-3,enhanced disease transmission,rise in infectious diseases,yes,no
request-51-2-0,capitalism,environmental degradation,yes,no
request-51-2-1,environmental degradation,habitat destruction,yes,yes
request-51-2-2,habitat destruction,zoonotic disease spillover,yes,no
request-51-2-3,zoonotic disease spillover,rise in infectious diseases,yes,yes
request-51-3-0,capitalism,intensification of agriculture,yes,no
request-51-3-1,intensification of agriculture,industrial farming practices,yes,yes
request-51-3-2,industrial farming practices,higher pathogen reservoirs,yes,no
request-51-3-3,higher pathogen reservoirs,rise in infectious diseases,yes,yes
request-51-4-0,capitalism,social inequality,yes,no
request-51-4-1,social inequality,limited access to healthcare,yes,yes
request-51-4-2,limited access to healthcare,poor disease management,yes,no
request-51-4-3,poor disease management,rise in infectious diseases,yes,yes
request-52-0-0,melting of glaciers,rising sea levels,yes,no
request-52-0-1,rising sea levels,coastal flooding,yes,no
request-52-0-2,coastal flooding,damage to infrastructure,yes,yes
request-52-0-3,damage to infrastructure,risk to arctic infrastructure,yes,no
request-52-1-0,melting of glaciers,increased permafrost thawing,yes,no
request-52-1-1,increased permafrost thawing,ground instability,yes,yes
request-52-1-2,ground instability,structural damage,yes,no
request-52-1-3,structural damage,risk to arctic infrastructure,yes,yes
request-52-2-0,melting of glaciers,changes in freshwater supply,yes,no
request-52-2-1,changes in freshwater supply,ecosystem disruption,yes,yes
request-52-2-2,ecosystem disruption,impact on infrastructure resilience,yes,yes
request-52-2-3,impact on infrastructure resilience,risk to arctic infrastructure,yes,yes
request-52-3-0,melting of glaciers,altered albedo effect,yes,yes
request-52-3-1,altered albedo effect,increased local temperatures,yes,yes
request-52-3-2,increased local temperatures,stress on infrastructure,yes,yes
request-52-3-3,stress on infrastructure,risk to arctic infrastructure,yes,yes
request-52-4-0,melting of glaciers,increased sediment runoff,yes,yes
request-52-4-1,increased sediment runoff,waterway siltation,yes,no
request-52-4-2,waterway siltation,navigational hazards,yes,no
request-52-4-3,navigational hazards,risk to arctic infrastructure,yes,yes
request-53-0-0,release of carbon,increased atmospheric carbon dioxide,yes,yes
request-53-0-1,increased atmospheric carbon dioxide,enhanced greenhouse effect,yes,no
request-53-0-2,enhanced greenhouse effect,rise in global temperatures,yes,yes
request-53-0-3,rise in global temperatures,global warming,no,yes
request-53-1-0,release of carbon,emissions from fossil fuel combustion,no,yes
request-53-1-1,emissions from fossil fuel combustion,accumulation of greenhouse gases,yes,no
request-53-1-2,accumulation of greenhouse gases,increased heat retention in the atmosphere,yes,no
request-53-1-3,increased heat retention in the atmosphere,global warming,yes,yes
request-53-2-0,release of carbon,industrial emissions increase,yes,yes
request-53-2-1,industrial emissions increase,higher concentrations of greenhouse gases,yes,no
request-53-2-2,higher concentrations of greenhouse gases,disruption of earth's energy balance,yes,no
request-53-2-3,disruption of earth's energy balance,global warming,yes,yes
request-53-3-0,release of carbon,deforestation and land use changes,no,yes
request-53-3-1,deforestation and land use changes,reduced carbon sequestration,yes,no
request-53-3-2,reduced carbon sequestration,elevated atmospheric co2 levels,yes,no
request-53-3-3,elevated atmospheric co2 levels,global warming,yes,no
request-53-4-0,release of carbon,increased methane emissions,yes,yes
request-53-4-1,increased methane emissions,amplified greenhouse effect,yes,yes
request-53-4-2,amplified greenhouse effect,higher global temperatures,yes,yes
request-53-4-3,higher global temperatures,global warming,no,yes
request-54-0-0,release of carbon,emission of carbon dioxide,yes,yes
request-54-0-1,emission of carbon dioxide,increase in atmospheric greenhouse gases,yes,no
request-54-0-2,increase in atmospheric greenhouse gases,enhanced greenhouse effect,yes,no
request-54-0-3,enhanced greenhouse effect,global warming,yes,no
request-54-1-0,release of carbon,release of carbon compounds,yes,yes
request-54-1-1,release of carbon compounds,disruption of carbon cycle,yes,yes
request-54-1-2,disruption of carbon cycle,higher levels of greenhouse gases,yes,yes
request-54-1-3,higher levels of greenhouse gases,global warming,yes,yes
request-54-2-0,release of carbon,increased heat absorption by atmosphere,yes,yes
request-54-2-1,increased heat absorption by atmosphere,rise in global temperatures,yes,yes
request-54-2-2,rise in global temperatures,global warming,no,yes
request-54-3-0,release of carbon,accumulation of greenhouse gases,yes,yes
request-54-3-1,accumulation of greenhouse gases,strengthening of greenhouse insulation,yes,no
request-54-3-2,strengthening of greenhouse insulation,global warming,no,no
request-55-0-0,climate change,melting of polar ice,yes,no
request-55-0-1,melting of polar ice,access to previously inaccessible oil and gas reserves,yes,yes
request-55-0-2,access to previously inaccessible oil and gas reserves,"economic opportunities tied to oil, gas and mineral resources",yes,yes
request-55-1-0,climate change,increased frequency of extreme weather events,yes,no
request-55-1-1,increased frequency of extreme weather events,need for rebuilding and infrastructure development,yes,no
request-55-1-2,need for rebuilding and infrastructure development,demand for minerals and construction materials,yes,no
request-55-1-3,demand for minerals and construction materials,"economic opportunities tied to oil, gas and mineral resources",yes,yes
request-55-2-0,climate change,policy shifts towards carbon capture and storage,yes,no
request-55-2-1,policy shifts towards carbon capture and storage,development of mineral resources for carbon sequestration technologies,yes,yes
request-55-2-2,development of mineral resources for carbon sequestration technologies,"economic opportunities tied to oil, gas and mineral resources",yes,yes
request-55-3-0,climate change,shifts in global energy markets,yes,no
request-55-3-1,shifts in global energy markets,"investment in oil, gas, and mineral industries to meet changing demands",yes,yes
request-55-3-2,"investment in oil, gas, and mineral industries to meet changing demands","economic opportunities tied to oil, gas and mineral resources",yes,yes
request-55-4-0,climate change,rising global temperatures,yes,yes
request-55-4-1,rising global temperatures,increased energy demand for cooling,yes,no
request-55-4-2,increased energy demand for cooling,expansion of energy production facilities,yes,yes
request-55-4-3,expansion of energy production facilities,"economic opportunities tied to oil, gas and mineral resources",yes,yes
request-56-0-0,climate change,rising global temperatures,yes,yes
request-56-0-1,rising global temperatures,melting polar ice,yes,no
request-56-0-2,melting polar ice,reduction of sea ice,no,yes
request-56-0-3,reduction of sea ice,opening of arctic shipping lanes,yes,yes
request-56-0-4,opening of arctic shipping lanes,accessible shipping routes,yes,yes
request-56-1-0,climate change,increased atmospheric temperatures,yes,yes
request-56-1-1,increased atmospheric temperatures,thawing of glaciers,yes,no
request-56-1-2,thawing of glaciers,lower sea ice barriers,no,yes
request-56-1-3,lower sea ice barriers,creation of new maritime pathways,yes,no
request-56-1-4,creation of new maritime pathways,accessible shipping routes,yes,no
request-56-2-0,climate change,ocean warming,yes,no
request-56-2-1,ocean warming,decrease in sea ice thickness,yes,yes
request-56-2-2,decrease in sea ice thickness,expansion of navigable waters,yes,yes
request-56-2-3,expansion of navigable waters,establishment of arctic routes,yes,yes
request-56-2-4,establishment of arctic routes,accessible shipping routes,yes,yes
request-56-3-0,climate change,accelerated ice shelf melting,yes,no
request-56-3-1,accelerated ice shelf melting,increased availability of open water,yes,yes
request-56-3-2,increased availability of open water,development of northern sea routes,yes,yes
request-56-3-3,development of northern sea routes,accessible shipping routes,yes,yes
request-56-4-0,climate change,enhanced greenhouse effect,no,yes
request-56-4-1,enhanced greenhouse effect,continued ice cap reduction,yes,yes
request-56-4-2,continued ice cap reduction,widening of shipping corridors,yes,yes
request-56-4-3,widening of shipping corridors,accessible shipping routes,yes,yes
request-57-0-0,cutting emissions,reduced industrial output,yes,yes
request-57-0-1,reduced industrial output,economic slowdown,yes,yes
request-57-0-2,economic slowdown,decreased investment in renewable energy,yes,no
request-57-0-3,decreased investment in renewable energy,continued fossil fuel usage,yes,yes
request-57-0-4,continued fossil fuel usage,rise in global temperatures,yes,no
request-57-1-0,cutting emissions,shift to inefficient renewable technologies,no,yes
request-57-1-1,shift to inefficient renewable technologies,increased energy consumption,no,no
request-57-1-2,increased energy consumption,higher greenhouse gas emissions,yes,no
request-57-1-3,higher greenhouse gas emissions,rise in global temperatures,yes,yes
request-57-2-0,cutting emissions,reduced carbon pricing revenues,yes,yes
request-57-2-1,reduced carbon pricing revenues,insufficient funding for climate projects,yes,no
request-57-2-2,insufficient funding for climate projects,increased fossil fuel reliance,yes,yes
request-57-2-3,increased fossil fuel reliance,rise in global temperatures,yes,no
request-57-3-0,cutting emissions,public resistance to policy changes,yes,no
request-57-3-1,public resistance to policy changes,loopholes in emissions regulations,yes,yes
request-57-3-2,loopholes in emissions regulations,increased emissions from non-compliant entities,yes,no
request-57-3-3,increased emissions from non-compliant entities,rise in global temperatures,yes,no
request-58-0-0,burning fossil fuels,emission of greenhouse gases,yes,no
request-58-0-1,emission of greenhouse gases,increased atmospheric co₂ levels,yes,yes
request-58-0-2,increased atmospheric co₂ levels,enhanced greenhouse effect,yes,no
request-58-0-3,enhanced greenhouse effect,climate change,yes,no
request-58-1-0,deforestation,reduction in carbon sinks,yes,no
request-58-1-1,reduction in carbon sinks,increased atmospheric co₂,yes,no
request-58-1-2,increased atmospheric co₂,enhanced greenhouse effect,yes,no
request-58-1-3,enhanced greenhouse effect,climate change,yes,no
request-58-2-0,industrial processes,release of pollutants and greenhouse gases,yes,no
request-58-2-1,release of pollutants and greenhouse gases,altered atmospheric composition,yes,yes
request-58-2-2,altered atmospheric composition,enhanced greenhouse effect,yes,no
request-58-2-3,enhanced greenhouse effect,climate change,yes,no
request-58-3-0,agriculture,methane emissions from livestock,yes,no
request-58-3-1,methane emissions from livestock,increased greenhouse gas concentrations,yes,no
request-58-3-2,increased greenhouse gas concentrations,enhanced greenhouse effect,yes,no
request-58-3-3,enhanced greenhouse effect,climate change,yes,no
request-58-4-0,transportation,increased fossil fuel consumption,yes,no
request-58-4-1,increased fossil fuel consumption,higher greenhouse gas emissions,yes,no
request-58-4-2,higher greenhouse gas emissions,enhanced greenhouse effect,yes,no
request-58-4-3,enhanced greenhouse effect,climate change,yes,no
request-58-5-0,urbanization,increased energy demand,yes,no
request-58-5-1,increased energy demand,higher emissions from energy production,yes,no
request-58-5-2,higher emissions from energy production,enhanced greenhouse effect,yes,no
request-58-5-3,enhanced greenhouse effect,climate change,yes,no
request-58-6-0,waste management issues,methane emissions from landfills,yes,yes
request-58-6-1,methane emissions from landfills,increased greenhouse gas concentrations,yes,no
request-58-6-2,increased greenhouse gas concentrations,enhanced greenhouse effect,yes,no
request-58-6-3,enhanced greenhouse effect,climate change,yes,no
request-58-7-0,energy production from coal,high co₂ emissions,yes,no
request-58-7-1,high co₂ emissions,enhanced greenhouse effect,yes,no
request-58-7-2,enhanced greenhouse effect,climate change,yes,no
request-58-8-0,use of synthetic fertilizers,nitrous oxide emissions,yes,no
request-58-8-1,nitrous oxide emissions,increased greenhouse gas concentrations,yes,yes
request-58-8-2,increased greenhouse gas concentrations,enhanced greenhouse effect,yes,no
request-58-8-3,enhanced greenhouse effect,climate change,yes,no
request-59-0-0,increase in forest fires,destruction of trees,yes,yes
request-59-0-1,destruction of trees,loss of forests,yes,yes
request-59-1-0,increase in forest fires,reduction in vegetation cover,yes,no
request-59-1-1,reduction in vegetation cover,loss of forests,yes,yes
request-59-2-0,increase in forest fires,loss of wildlife habitat,yes,yes
request-59-2-1,loss of wildlife habitat,loss of forests,no,yes
request-59-3-0,increase in forest fires,soil degradation,yes,yes
request-59-3-1,soil degradation,loss of forests,yes,yes
request-59-4-0,increase in forest fires,decreased carbon sequestration,yes,no
request-59-4-1,decreased carbon sequestration,loss of forests,no,yes
request-59-5-0,increase in forest fires,altered ecosystem balance,yes,yes
request-59-5-1,altered ecosystem balance,loss of forests,yes,yes
request-60-0-0,increase in forest fires,destruction of wildlife habitats,yes,yes
request-60-0-1,destruction of wildlife habitats,decline in native species,yes,yes
request-60-0-2,decline in native species,loss of biodiversity,yes,yes
request-60-1-0,increase in forest fires,reduction of vegetation cover,yes,no
request-60-1-1,reduction of vegetation cover,soil erosion,yes,yes
request-60-1-2,soil erosion,degradation of ecosystems,yes,yes
request-60-1-3,degradation of ecosystems,loss of biodiversity,yes,yes
request-60-2-0,increase in forest fires,release of pollutants and toxins,yes,no
request-60-2-1,release of pollutants and toxins,health deterioration of plant and animal species,yes,yes
request-60-2-2,health deterioration of plant and animal species,loss of biodiversity,yes,yes
request-60-3-0,increase in forest fires,alteration of local climate conditions,yes,yes
request-60-3-1,alteration of local climate conditions,disruption of ecological balance,yes,yes
request-60-3-2,disruption of ecological balance,loss of biodiversity,yes,yes
request-61-0-0,increase in forest fires,loss of vegetation,yes,yes
request-61-0-1,loss of vegetation,increased soil erosion,yes,yes
request-61-0-2,increased soil erosion,weaken of soil health,yes,yes
request-61-1-0,increase in forest fires,removal of organic matter,yes,no
request-61-1-1,removal of organic matter,reduced nutrient cycling,yes,no
request-61-1-2,reduced nutrient cycling,weaken of soil health,yes,yes
request-61-2-0,increase in forest fires,compaction of soil,no,no
request-61-2-1,compaction of soil,reduced water infiltration,yes,no
request-61-2-2,reduced water infiltration,weaken of soil health,yes,yes
request-61-3-0,increase in forest fires,altered soil structure,yes,yes
request-61-3-1,altered soil structure,decreased microbial activity,yes,yes
request-61-3-2,decreased microbial activity,weaken of soil health,yes,yes
request-61-4-0,increase in forest fires,increased ash deposition,yes,no
request-61-4-1,increased ash deposition,soil ph imbalance,yes,no
request-61-4-2,soil ph imbalance,weaken of soil health,yes,yes
request-61-5-0,increase in forest fires,habitat destruction,yes,yes
request-61-5-1,habitat destruction,loss of plant diversity,yes,no
request-61-5-2,loss of plant diversity,weaken of soil health,yes,yes
request-62-0-0,increase in forest fires,air pollution,yes,no
request-62-0-1,air pollution,climate change acceleration,yes,yes
request-62-0-2,climate change acceleration,environmental threats,yes,yes
request-62-1-0,increase in forest fires,loss of vegetation,yes,yes
request-62-1-1,loss of vegetation,soil erosion,yes,yes
request-62-1-2,soil erosion,environmental threats,yes,yes
request-62-2-0,increase in forest fires,release of greenhouse gases,yes,yes
request-62-2-1,release of greenhouse gases,global warming,yes,yes
request-62-2-2,global warming,environmental threats,yes,yes
request-62-3-0,increase in forest fires,destruction of habitats,yes,yes
request-62-3-1,destruction of habitats,loss of biodiversity,yes,yes
request-62-3-2,loss of biodiversity,environmental threats,yes,yes
request-62-4-0,increase in forest fires,smoke dissemination,yes,no
request-62-4-1,smoke dissemination,ecosystem disruption,yes,yes
request-62-4-2,ecosystem disruption,environmental threats,yes,yes
request-63-0-0,increase in forest fires,release of carbon dioxide,yes,yes
request-63-0-1,release of carbon dioxide,accumulation of greenhouse gases,yes,no
request-63-0-2,accumulation of greenhouse gases,global warming,yes,no
request-63-1-0,increase in forest fires,destruction of trees,yes,yes
request-63-1-1,destruction of trees,reduced carbon sequestration,yes,no
request-63-1-2,reduced carbon sequestration,increase in atmospheric co₂,yes,no
request-63-1-3,increase in atmospheric co₂,global warming,yes,yes
request-63-2-0,increase in forest fires,emission of black carbon,yes,yes
request-63-2-1,emission of black carbon,atmospheric warming,yes,no
request-63-2-2,atmospheric warming,global warming,no,yes
request-63-3-0,increase in forest fires,loss of vegetation cover,yes,yes
request-63-3-1,loss of vegetation cover,soil degradation,yes,yes
request-63-3-2,soil degradation,increased carbon emissions,yes,yes
request-63-3-3,increased carbon emissions,global warming,yes,no
request-63-4-0,increase in forest fires,release of methane,yes,yes
request-63-4-1,release of methane,enhanced greenhouse effect,yes,yes
request-63-4-2,enhanced greenhouse effect,global warming,yes,no
request-64-0-0,overpopulation,increased energy consumption,yes,no
request-64-0-1,increased energy consumption,fossil fuel burning,yes,no
request-64-0-2,fossil fuel burning,greenhouse gas emissions,yes,no
request-64-0-3,greenhouse gas emissions,climate catastrophe,yes,no
request-64-1-0,overpopulation,urban expansion,yes,no
request-64-1-1,urban expansion,deforestation,yes,no
request-64-1-2,deforestation,reduced carbon sequestration,yes,no
request-64-1-3,reduced carbon sequestration,climate catastrophe,yes,yes
request-64-2-0,overpopulation,agricultural intensification,yes,no
request-64-2-1,agricultural intensification,soil degradation,yes,no
request-64-2-2,soil degradation,increased carbon emissions,yes,yes
request-64-2-3,increased carbon emissions,climate catastrophe,yes,no
request-64-3-0,overpopulation,industrial growth,no,no
request-64-3-1,industrial growth,air pollution,yes,no
request-64-3-2,air pollution,global warming,yes,yes
request-64-3-3,global warming,climate catastrophe,yes,no
request-64-4-0,overpopulation,increased waste production,yes,no
request-64-4-1,increased waste production,methane emissions,yes,no
request-64-4-2,methane emissions,greenhouse gas accumulation,yes,no
