custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-24-2-0,deforestation in india,loss of carbon sinks,yes,no
request-24-2-1,loss of carbon sinks,increased carbon dioxide levels in the atmosphere,yes,no
request-24-2-2,increased carbon dioxide levels in the atmosphere,global warming,yes,yes
request-24-2-3,global warming,rising sea levels,yes,no
request-24-2-4,rising sea levels,increased coastal erosion,yes,no
request-24-2-5,increased coastal erosion,more emissions,no,yes
request-24-3-0,expansion of agriculture in india,use of chemical fertilizers,yes,yes
request-24-3-1,use of chemical fertilizers,runoff of chemicals into water bodies,yes,no
request-24-3-2,runoff of chemicals into water bodies,water pollution,yes,yes
request-24-3-3,water pollution,degradation of natural ecosystems,yes,yes
request-24-3-4,degradation of natural ecosystems,release of stored carbon,yes,yes
request-24-3-5,release of stored carbon,global warming,yes,yes
request-24-3-6,global warming,rising sea levels,yes,no
request-24-3-7,rising sea levels,increased coastal erosion,yes,no
request-24-3-8,increased coastal erosion,more emissions,no,yes
request-24-4-0,increase in transportation in india,burning of fossil fuels,yes,no
request-24-4-1,burning of fossil fuels,emission of greenhouse gases,yes,no
request-24-4-2,emission of greenhouse gases,global warming,yes,no
request-24-4-3,global warming,rising sea levels,yes,no
request-24-4-4,rising sea levels,increased coastal erosion,yes,no
request-24-4-5,increased coastal erosion,more emissions,no,yes
request-24-5-0,increase in manufacturing in india,burning of fossil fuels,yes,no
request-24-5-1,burning of fossil fuels,emission of greenhouse gases,yes,no
request-24-5-2,emission of greenhouse gases,global warming,yes,no
request-24-5-3,global warming,rising sea levels,yes,no
request-24-5-4,rising sea levels,increased coastal erosion,yes,no
request-24-5-5,increased coastal erosion,more emissions,no,yes
request-24-6-0,increase in energy consumption in india,burning of fossil fuels,yes,yes
request-24-6-1,burning of fossil fuels,emission of greenhouse gases,yes,no
request-24-6-2,emission of greenhouse gases,global warming,yes,no
request-24-6-3,global warming,rising sea levels,yes,no
request-24-6-4,rising sea levels,increased coastal erosion,yes,no
request-24-6-5,increased coastal erosion,more emissions,no,yes
request-24-7-0,increase in waste generation in india,burning of fossil fuels in waste management,no,no
request-24-7-1,burning of fossil fuels in waste management,emission of greenhouse gases,yes,no
request-24-7-2,emission of greenhouse gases,global warming,yes,no
request-24-7-3,global warming,rising sea levels,yes,no
request-24-7-4,rising sea levels,increased coastal erosion,yes,no
request-24-7-5,increased coastal erosion,more emissions,no,yes
request-25-0-0,corporations,industrial production,yes,no
request-25-0-1,industrial production,burning of fossil fuels,yes,no
request-25-0-2,burning of fossil fuels,greenhouse gas emissions,yes,no
request-25-0-3,greenhouse gas emissions,climate change,yes,no
request-25-0-4,climate change,increased greenhouse gases in the atmosphere,yes,yes
request-25-0-5,increased greenhouse gases in the atmosphere,global warming,yes,yes
request-25-0-6,global warming,climate emissions,no,yes
request-25-1-0,corporations,transportation sector,yes,no
request-25-1-1,transportation sector,vehicle emissions,yes,yes
request-25-1-2,vehicle emissions,burning of fossil fuels,no,yes
request-25-1-3,burning of fossil fuels,greenhouse gas emissions,yes,no
request-25-1-4,greenhouse gas emissions,climate change,yes,no
request-25-1-5,climate change,increased greenhouse gases in the atmosphere,yes,yes
request-25-1-6,increased greenhouse gases in the atmosphere,global warming,yes,yes
request-25-1-7,global warming,climate emissions,no,yes
request-25-2-0,corporations,manufacturing sector,yes,no
request-25-2-1,manufacturing sector,energy consumption,yes,no
request-25-2-2,energy consumption,burning of fossil fuels,no,yes
request-25-2-3,burning of fossil fuels,greenhouse gas emissions,yes,no
request-25-2-4,greenhouse gas emissions,climate change,yes,no
request-25-2-5,climate change,increased greenhouse gases in the atmosphere,yes,yes
request-25-2-6,increased greenhouse gases in the atmosphere,global warming,yes,yes
request-25-2-7,global warming,climate emissions,no,yes
request-25-3-0,corporations,construction industry,yes,no
request-25-3-1,construction industry,energyintensive processes,yes,no
request-25-3-2,energyintensive processes,burning of fossil fuels,yes,yes
request-25-3-3,burning of fossil fuels,greenhouse gas emissions,yes,no
request-25-3-4,greenhouse gas emissions,climate change,yes,no
request-25-3-5,climate change,increased greenhouse gases in the atmosphere,yes,yes
request-25-3-6,increased greenhouse gases in the atmosphere,global warming,yes,yes
request-25-3-7,global warming,climate emissions,no,yes
request-25-4-0,corporations,energy production,no,no
request-25-4-1,energy production,fossil fuel extraction,no,yes
request-25-4-2,fossil fuel extraction,burning of fossil fuels,no,no
request-25-4-3,burning of fossil fuels,greenhouse gas emissions,yes,no
request-25-4-4,greenhouse gas emissions,climate change,yes,no
request-25-4-5,climate change,increased greenhouse gases in the atmosphere,yes,yes
request-25-4-6,increased greenhouse gases in the atmosphere,global warming,yes,yes
request-25-4-7,global warming,climate emissions,no,yes
request-25-5-0,corporations,deforestation for land development,yes,no
request-25-5-1,deforestation for land development,loss of carbon sinks,yes,yes
request-25-5-2,loss of carbon sinks,increased greenhouse gas emissions,yes,yes
request-25-5-3,increased greenhouse gas emissions,climate change,yes,no
request-25-5-4,climate change,increased greenhouse gases in the atmosphere,yes,yes
request-25-5-5,increased greenhouse gases in the atmosphere,global warming,yes,yes
request-25-5-6,global warming,climate emissions,no,yes
request-25-6-0,corporations,waste management,yes,no
request-25-6-1,waste management,landfills emitting methane,yes,yes
request-25-6-2,landfills emitting methane,burning of fossil fuels,no,no
request-25-6-3,burning of fossil fuels,greenhouse gas emissions,yes,no
request-25-6-4,greenhouse gas emissions,climate change,yes,no
request-25-6-5,climate change,increased greenhouse gases in the atmosphere,yes,yes
request-25-6-6,increased greenhouse gases in the atmosphere,global warming,yes,yes
request-25-6-7,global warming,climate emissions,no,yes
request-26-0-0,corporations invest in fossil fuels,corporations produce fossil fuels,no,yes
request-26-0-1,corporations produce fossil fuels,fossil fuels are burned for energy,no,no
request-26-0-2,fossil fuels are burned for energy,burning fossil fuels releases carbon dioxide,yes,yes
request-26-0-3,burning fossil fuels releases carbon dioxide,carbon dioxide increases greenhouse gases,yes,yes
request-26-0-4,carbon dioxide increases greenhouse gases,increased greenhouse gases lead to global warming,yes,yes
request-26-0-5,increased greenhouse gases lead to global warming,global warming contributes to climate change,yes,yes
request-26-0-6,global warming contributes to climate change,corporations' emissions over 90% contribute to climate change,no,yes
request-26-1-0,corporations increase deforestation,deforestation reduces carbon sinks,no,yes
request-26-1-1,deforestation reduces carbon sinks,reduced carbon sinks lead to higher carbon dioxide levels,yes,yes
request-26-1-2,reduced carbon sinks lead to higher carbon dioxide levels,higher carbon dioxide levels increase greenhouse gases,yes,yes
request-26-1-3,higher carbon dioxide levels increase greenhouse gases,increased greenhouse gases lead to global warming,yes,no
request-26-1-4,increased greenhouse gases lead to global warming,global warming contributes to climate change,yes,yes
request-26-1-5,global warming contributes to climate change,corporations' emissions over 90% contribute to climate change,no,yes
request-26-2-0,corporations produce and consume plastics,plastics end up in oceans,yes,yes
request-26-2-2,ocean pollution affects marine life,disrupted marine ecosystems contribute to greenhouse gas emissions,yes,yes
request-26-2-3,disrupted marine ecosystems contribute to greenhouse gas emissions,increased greenhouse gases lead to global warming,yes,no
request-26-2-4,increased greenhouse gases lead to global warming,global warming contributes to climate change,yes,yes
request-26-2-5,global warming contributes to climate change,corporations' emissions over 90% contribute to climate change,no,yes
request-26-3-0,corporations engage in heavy industry,heavy industry produces large amounts of greenhouse gases,yes,no
request-26-3-1,heavy industry produces large amounts of greenhouse gases,greenhouse gases increase global temperatures,yes,yes
request-26-3-2,greenhouse gases increase global temperatures,increased temperatures contribute to climate change,yes,yes
request-26-3-3,increased temperatures contribute to climate change,corporations' emissions over 90% contribute to climate change,no,yes
request-26-3-3,increased temperatures contribute to climate change,corporations' emissions over 90% contribute to climate change,no,yes
request-26-4-0,corporations produce and consume chemicals,chemical production releases greenhouse gases,yes,yes
request-26-4-1,chemical production releases greenhouse gases,greenhouse gases increase global temperatures,yes,yes
request-26-4-2,greenhouse gases increase global temperatures,increased temperatures contribute to climate change,yes,yes
request-26-4-3,increased temperatures contribute to climate change,corporations' emissions over 90% contribute to climate change,no,yes
request-26-5-0,corporations engage in agriculture,agricultural practices lead to deforestation,yes,yes
request-26-5-1,agricultural practices lead to deforestation,deforestation reduces carbon sinks,yes,yes
request-26-5-2,deforestation reduces carbon sinks,reduced carbon sinks lead to higher carbon dioxide levels,yes,yes
request-26-5-3,reduced carbon sinks lead to higher carbon dioxide levels,higher carbon dioxide levels increase greenhouse gases,yes,yes
request-26-5-4,higher carbon dioxide levels increase greenhouse gases,increased greenhouse gases lead to global warming,yes,no
request-26-5-5,increased greenhouse gases lead to global warming,global warming contributes to climate change,yes,yes
request-26-5-6,global warming contributes to climate change,corporations' emissions over 90% contribute to climate change,no,yes
request-27-0-0,tossing of a single cigarette,"dry, hot ground",no,no
request-27-0-1,"dry, hot ground",ignition of the cigarette,yes,yes
request-27-0-2,ignition of the cigarette,spread of the fire,yes,no
request-27-0-3,spread of the fire,growth of the fire,yes,yes
request-27-0-4,growth of the fire,massive fire,no,no
request-27-1-0,tossing of a single cigarette,"dry, hot ground",no,no
request-27-1-1,"dry, hot ground",ignition of the cigarette,yes,yes
request-27-1-2,ignition of the cigarette,ignition of nearby flammable materials,yes,yes
request-27-1-3,ignition of nearby flammable materials,spread of the fire,yes,yes
request-27-1-4,spread of the fire,growth of the fire,yes,yes
request-27-1-5,growth of the fire,massive fire,no,no
request-27-2-0,tossing of a single cigarette,"dry, hot ground",no,no
request-27-2-1,"dry, hot ground",ignition of the cigarette,yes,yes
request-27-2-2,ignition of the cigarette,ignition of dry leaves or debris,yes,yes
request-27-2-3,ignition of dry leaves or debris,spread of the fire,yes,yes
request-27-2-4,spread of the fire,growth of the fire,yes,yes
request-27-2-5,growth of the fire,massive fire,no,no
request-27-3-0,tossing of a single cigarette,"dry, hot ground",no,no
request-27-3-1,"dry, hot ground",ignition of the cigarette,yes,yes
request-27-3-2,ignition of the cigarette,ignition of nearby dry vegetation,yes,yes
request-27-3-3,ignition of nearby dry vegetation,spread of the fire,yes,yes
request-27-3-4,spread of the fire,growth of the fire,yes,yes
request-27-3-5,growth of the fire,massive fire,no,no
request-27-4-0,tossing of a single cigarette,"dry, hot ground",no,no
request-27-4-1,"dry, hot ground",ignition of the cigarette,yes,yes
request-27-4-2,ignition of the cigarette,ignition of nearby dry grass or shrubbery,yes,yes
request-27-4-3,ignition of nearby dry grass or shrubbery,spread of the fire,yes,yes
request-27-4-4,spread of the fire,growth of the fire,yes,yes
request-27-4-5,growth of the fire,massive fire,no,no
request-28-0-0,industrial revolution,mass production of fossil fuels,no,no
request-28-0-1,mass production of fossil fuels,increased use of coal and oil for energy,yes,no
request-28-0-2,increased use of coal and oil for energy,expansion of factories and transportation,yes,yes
request-28-0-3,expansion of factories and transportation,higher greenhouse gas emissions,yes,no
request-28-0-4,higher greenhouse gas emissions,deforestation for agriculture and urban development,yes,yes
request-28-0-5,deforestation for agriculture and urban development,reduction in carbon sequestration,yes,yes
request-28-0-6,reduction in carbon sequestration,accumulation of carbon dioxide in the atmosphere,yes,no
request-28-0-7,accumulation of carbon dioxide in the atmosphere,current co2 levels,yes,yes
request-28-1-0,us policies promoting fossil fuel consumption,development of oil and gas industries,yes,yes
request-28-1-1,development of oil and gas industries,increased oil and gas extraction,yes,no
request-28-1-2,increased oil and gas extraction,higher carbon emissions from energy production,yes,no
request-28-1-3,higher carbon emissions from energy production,expansion of transportation networks,no,yes
request-28-1-4,expansion of transportation networks,growth of urban areas,yes,yes
request-28-1-5,growth of urban areas,deforestation for land use,yes,yes
request-28-1-6,deforestation for land use,reduced natural carbon sinks,yes,yes
request-28-1-7,reduced natural carbon sinks,accumulation of carbon dioxide in the atmosphere,yes,yes
request-28-1-8,accumulation of carbon dioxide in the atmosphere,current co2 levels,yes,yes
request-28-2-0,us military activities,burning of fossil fuels for military operations,yes,no
request-28-2-1,burning of fossil fuels for military operations,higher carbon emissions from military aircraft and ships,yes,yes
request-28-2-2,higher carbon emissions from military aircraft and ships,expansion of military bases and infrastructure,no,yes
request-28-2-3,expansion of military bases and infrastructure,deforestation for base construction,yes,yes
request-28-2-4,deforestation for base construction,reduced natural carbon sinks,yes,no
request-28-2-5,reduced natural carbon sinks,accumulation of carbon dioxide in the atmosphere,yes,yes
request-28-2-6,accumulation of carbon dioxide in the atmosphere,current co2 levels,yes,yes
request-28-3-0,us agricultural practices,use of fossil fuels for farming equipment,yes,yes
request-28-3-1,use of fossil fuels for farming equipment,expansion of agricultural land,no,yes
request-28-3-2,expansion of agricultural land,deforestation for farmland,yes,yes
request-28-3-3,deforestation for farmland,release of carbon from soil and vegetation,yes,no
request-28-3-4,release of carbon from soil and vegetation,higher carbon emissions from livestock and fertilizers,no,yes
request-28-3-5,higher carbon emissions from livestock and fertilizers,accumulation of carbon dioxide in the atmosphere,yes,no
request-28-3-6,accumulation of carbon dioxide in the atmosphere,current co2 levels,yes,yes
request-28-4-0,us urbanization,construction of buildings and infrastructure,yes,yes
request-28-4-1,construction of buildings and infrastructure,"increased energy consumption for heating, cooling, and lighting",yes,no
request-28-4-2,"increased energy consumption for heating, cooling, and lighting",higher carbon emissions from energy production,yes,no
request-28-4-3,higher carbon emissions from energy production,expansion of transportation networks,no,yes
request-28-4-4,expansion of transportation networks,growth of urban areas,yes,yes
request-28-4-5,growth of urban areas,deforestation for land use,yes,yes
request-28-4-6,deforestation for land use,reduced natural carbon sinks,yes,yes
request-28-4-7,reduced natural carbon sinks,accumulation of carbon dioxide in the atmosphere,yes,yes
request-28-4-8,accumulation of carbon dioxide in the atmosphere,current co2 levels,yes,yes
request-29-0-0,global warming due to climate change,rising temperatures,yes,yes
request-29-0-1,rising temperatures,increased evaporation of water,yes,yes
request-29-0-2,increased evaporation of water,more water vapor in the atmosphere,yes,yes
request-29-0-3,more water vapor in the atmosphere,enhanced atmospheric instability,yes,no
request-29-0-4,enhanced atmospheric instability,more frequent thunderstorm activity,yes,yes
request-29-0-5,more frequent thunderstorm activity,increased lightning strikes,yes,no
request-29-0-6,increased lightning strikes,the increasing frequency of lightning,no,no
request-30-0-0,human influence,deforestation,yes,yes
request-30-0-1,deforestation,loss of habitat,yes,yes
request-30-0-2,loss of habitat,reduction in carbon sequestration,yes,yes
request-30-0-3,reduction in carbon sequestration,increased atmospheric co2 levels,yes,no
request-30-0-4,increased atmospheric co2 levels,global warming,yes,yes
request-30-0-5,global warming,this 1°c increase,no,no
request-30-1-0,human influence,burning of fossil fuels,yes,yes
request-30-1-1,burning of fossil fuels,increased greenhouse gas emissions,yes,no
request-30-1-2,increased greenhouse gas emissions,enhanced greenhouse effect,yes,no
request-30-1-3,enhanced greenhouse effect,global warming,yes,yes
request-30-1-4,global warming,this 1°c increase,no,no
request-30-2-0,human influence,industrial activities,yes,yes
request-30-2-1,industrial activities,air pollution,yes,no
request-30-2-2,air pollution,disruption of climate patterns,yes,no
request-30-2-3,disruption of climate patterns,global warming,no,yes
request-30-2-4,global warming,this 1°c increase,no,no
request-30-3-0,human influence,agricultural expansion,yes,yes
request-30-3-1,agricultural expansion,land use change,yes,yes
request-30-3-2,land use change,release of stored carbon,yes,yes
request-30-3-3,release of stored carbon,increased atmospheric co2 levels,yes,no
request-30-3-4,increased atmospheric co2 levels,global warming,yes,yes
request-30-3-5,global warming,this 1°c increase,no,no
request-30-4-0,human influence,urbanization,yes,yes
request-30-4-1,urbanization,heat island effect,yes,no
request-30-4-2,heat island effect,altered local climate,yes,yes
request-30-4-3,altered local climate,global warming,no,yes
request-30-4-4,global warming,this 1°c increase,no,no
request-30-5-0,human influence,waste production,yes,yes
request-30-5-1,waste production,landfill emissions,yes,no
request-30-5-2,landfill emissions,greenhouse gas release,yes,no
request-30-5-3,greenhouse gas release,global warming,yes,no
request-30-5-4,global warming,this 1°c increase,no,no
request-30-6-0,human influence,fishing,yes,yes
request-30-6-1,fishing,ocean warming,no,no
request-30-6-2,ocean warming,disruption of marine ecosystems,yes,no
request-30-6-3,disruption of marine ecosystems,global warming,no,yes
request-30-6-4,global warming,this 1°c increase,no,no
request-30-7-0,human influence,transportation,yes,yes
request-30-7-1,transportation,fossil fuel combustion,yes,yes
request-30-7-2,fossil fuel combustion,greenhouse gas emissions,yes,no
request-30-7-3,greenhouse gas emissions,global warming,yes,no
request-30-7-4,global warming,this 1°c increase,no,no
request-30-8-0,human influence,livestock farming,yes,yes
request-30-8-1,livestock farming,methane emissions,yes,no
request-30-8-2,methane emissions,greenhouse gas accumulation,yes,no
request-30-8-3,greenhouse gas accumulation,global warming,yes,yes
request-30-8-4,global warming,this 1°c increase,no,no
request-31-0-0,humans observe the sun,humans develop solar technology,yes,no
request-31-0-1,humans develop solar technology,humans measure solar activity,no,no
request-31-0-2,humans measure solar activity,solar activity influences earth's climate,yes,yes
request-31-1-0,humans study the sun,humans send satellites to monitor the sun,yes,yes
request-31-1-1,humans send satellites to monitor the sun,satellites collect data on solar activity,yes,yes
request-31-1-2,satellites collect data on solar activity,scientists analyze solar activity,yes,yes
request-31-1-3,scientists analyze solar activity,solar activity influences earth's climate,yes,yes
request-31-2-0,humans develop solar panels,humans harness solar energy,no,yes
request-31-2-1,humans harness solar energy,humans reduce reliance on fossil fuels,yes,yes
request-31-2-2,humans reduce reliance on fossil fuels,human activities influence earth's climate,yes,no
request-31-2-3,human activities influence earth's climate,solar activity influences earth's climate,no,yes
request-31-3-0,humans build observatories,humans observe solar phenomena,yes,yes
request-31-3-1,humans observe solar phenomena,scientists study the sun,yes,yes
request-31-3-2,scientists study the sun,scientists publish findings on solar activity,yes,yes
request-31-3-3,scientists publish findings on solar activity,solar activity influences earth's climate,yes,yes
request-31-4-0,humans develop solar telescopes,humans observe solar flares,yes,no
request-31-4-1,humans observe solar flares,scientists study solar flares,yes,no
request-31-4-2,scientists study solar flares,solar flares influence earth's magnetosphere,yes,yes
request-31-4-3,solar flares influence earth's magnetosphere,changes in earth's magnetosphere influence earth's climate,no,yes
request-31-4-4,changes in earth's magnetosphere influence earth's climate,solar activity influences earth's climate,no,no
request-32-0-0,burning of fossil fuels increases co2 in the atmosphere,deforestation contributes to increased co2 in the atmosphere,yes,yes
request-32-0-1,deforestation contributes to increased co2 in the atmosphere,industrial activities emit co2 into the atmosphere,yes,yes
request-32-0-2,industrial activities emit co2 into the atmosphere,increased co2 in the atmosphere enhances the greenhouse effect,yes,yes
request-32-0-3,increased co2 in the atmosphere enhances the greenhouse effect,enhanced greenhouse effect,yes,yes
request-32-1-0,fossil fuel combustion releases co2 into the atmosphere,co2 emissions from vehicles increase atmospheric co2,yes,yes
request-32-1-1,co2 emissions from vehicles increase atmospheric co2,co2 from power plants adds to atmospheric co2 levels,yes,yes
request-32-1-2,co2 from power plants adds to atmospheric co2 levels,increased atmospheric co2 contributes to the greenhouse effect,yes,yes
request-32-1-3,increased atmospheric co2 contributes to the greenhouse effect,greenhouse effect results in trapping of solar rays in the atmosphere,yes,yes
request-32-2-0,burning of coal increases co2 in the atmosphere,oil extraction and processing release co2 into the atmosphere,yes,yes
request-32-2-1,oil extraction and processing release co2 into the atmosphere,co2 emissions from cement production add to atmospheric co2,yes,yes
request-32-2-2,co2 emissions from cement production add to atmospheric co2,increased co2 in the atmosphere enhances the greenhouse effect,yes,yes
request-32-2-3,increased co2 in the atmosphere enhances the greenhouse effect,enhanced greenhouse effect,yes,yes
request-32-3-0,use of coal for energy production increases co2 in the atmosphere,industrial activities emit co2 into the atmosphere,yes,yes
request-32-3-1,industrial activities emit co2 into the atmosphere,deforestation for agriculture releases co2 into the atmosphere,no,yes
request-32-3-2,deforestation for agriculture releases co2 into the atmosphere,increased co2 in the atmosphere enhances the greenhouse effect,yes,yes
request-32-3-3,increased co2 in the atmosphere enhances the greenhouse effect,enhanced greenhouse effect results in trapping of solar rays in the atmosphere,yes,yes
request-33-0-0,the trapping of solar rays in the atmosphere,greenhouse gases absorbing infrared radiation,yes,no
request-33-0-1,greenhouse gases absorbing infrared radiation,heat being retained in the atmosphere,yes,yes
request-33-0-2,heat being retained in the atmosphere,the greenhouse effect,yes,yes
request-33-1-0,the trapping of solar rays in the atmosphere,solar radiation reaching earth's surface,no,no
request-33-1-1,solar radiation reaching earth's surface,earth's surface warming up,yes,no
request-33-1-2,earth's surface warming up,the heating effect,yes,yes
request-33-2-0,the trapping of solar rays in the atmosphere,solar rays being absorbed by atmospheric particles,yes,yes
request-33-2-1,solar rays being absorbed by atmospheric particles,infrared radiation being emitted back towards the earth's surface,yes,no
request-33-2-2,infrared radiation being emitted back towards the earth's surface,the greenhouse effect,yes,yes
request-34-0-0,prolonged droughts we are experiencing,water levels in rivers and lakes decrease,yes,yes
request-34-0-1,water levels in rivers and lakes decrease,vegetation becomes dry and more flammable,no,no
request-34-0-2,vegetation becomes dry and more flammable,increased risk of wild fires,yes,yes
request-34-0-3,increased risk of wild fires,wild fires occur,yes,yes
request-34-1-0,prolonged droughts we are experiencing,soil moisture decreases,yes,yes
request-34-1-1,soil moisture decreases,increased susceptibility of plants to pests and diseases,yes,no
request-34-1-2,increased susceptibility of plants to pests and diseases,vegetation becomes dry and more flammable,no,yes
request-34-1-3,vegetation becomes dry and more flammable,increased risk of wild fires,yes,yes
request-34-1-4,increased risk of wild fires,wild fires occur,yes,yes
request-34-2-0,prolonged droughts we are experiencing,groundwater levels decrease,yes,yes
request-34-2-1,groundwater levels decrease,reduced water availability for firefighting efforts,yes,yes
request-34-2-2,reduced water availability for firefighting efforts,vegetation becomes dry and more flammable,yes,yes
request-34-2-3,vegetation becomes dry and more flammable,increased risk of wild fires,yes,yes
request-34-2-4,increased risk of wild fires,wild fires occur,yes,yes
request-34-3-0,prolonged droughts we are experiencing,decreased rainfall,no,yes
request-34-3-1,decreased rainfall,accumulation of dry vegetation,yes,no
request-34-3-2,accumulation of dry vegetation,vegetation becomes dry and more flammable,yes,yes
request-34-3-3,vegetation becomes dry and more flammable,increased risk of wild fires,yes,yes
request-34-3-4,increased risk of wild fires,wild fires occur,yes,yes
request-34-4-0,prolonged droughts we are experiencing,higher temperatures,yes,no
request-34-4-1,higher temperatures,increased evaporation rates,yes,no
request-34-4-2,increased evaporation rates,accumulation of dry vegetation,no,yes
request-34-4-3,accumulation of dry vegetation,vegetation becomes dry and more flammable,yes,yes
request-34-4-4,vegetation becomes dry and more flammable,increased risk of wild fires,yes,yes
request-34-4-5,increased risk of wild fires,wild fires occur,yes,yes
request-35-0-0,microplastics are ingested by marine life,marine life accumulate microplastics in their bodies,yes,yes
request-35-0-1,marine life accumulate microplastics in their bodies,microplastics enter the food chain,yes,yes
request-35-0-2,microplastics enter the food chain,microplastics reach the surface waters,yes,yes
request-35-0-3,microplastics reach the surface waters,microplastics are transported by currents,yes,yes
request-35-0-4,microplastics are transported by currents,microplastics are carried to the ocean floor,yes,yes
request-35-0-5,microplastics are carried to the ocean floor,microplastics settle in deepsea sediments,yes,yes
request-35-0-6,microplastics settle in deepsea sediments,microplastics are buried in sediments,yes,yes
request-35-0-7,microplastics are buried in sediments,microplastics are gradually released from sediments,yes,no
request-35-0-8,microplastics are gradually released from sediments,microplastics are transported to other ocean regions,yes,yes
request-35-0-9,microplastics are transported to other ocean regions,microplastics enter the atmosphere,no,no
request-35-0-10,microplastics enter the atmosphere,microplastics are transported by atmospheric currents,yes,no
request-35-0-11,microplastics are transported by atmospheric currents,microplastics reach extraterrestrial bodies,no,no
request-35-0-12,microplastics reach extraterrestrial bodies,microplastics are ejected from earth,no,no
request-35-0-13,microplastics are ejected from earth,microplastics are captured by a passing asteroid,no,no
request-35-0-14,microplastics are captured by a passing asteroid,asteroid with microplastics collides with another celestial body,no,no
request-35-0-15,asteroid with microplastics collides with another celestial body,microplastics are incorporated into the debris of the collision,yes,no
request-35-0-16,microplastics are incorporated into the debris of the collision,debris with microplastics forms a new celestial body,no,no
request-35-0-17,debris with microplastics forms a new celestial body,new celestial body with microplastics becomes an alien world,no,no
request-36-0-0,the significant greening of the planet,increased plant growth,yes,no
request-36-0-1,increased plant growth,higher carbon absorption by forests,yes,yes
request-36-0-2,higher carbon absorption by forests,reduction in atmospheric co₂ levels,yes,yes
request-36-0-3,reduction in atmospheric co₂ levels,industrial activities seek alternative energy sources,no,no
request-36-0-4,industrial activities seek alternative energy sources,shift from trees to fossil fuels,no,yes
request-36-0-5,shift from trees to fossil fuels,increased co₂ emissions,yes,no
request-37-0-0,land clearance,construction,yes,yes
request-37-0-1,construction,deforestation,yes,no
request-37-1-0,land clearance,agriculture,yes,yes
request-37-1-1,agriculture,deforestation,yes,no
request-38-0-0,the burning of carbon,release of energy,yes,no
request-38-0-1,release of energy,generation of steam,yes,yes
request-38-0-2,generation of steam,operation of a steam turbine,yes,no
request-38-0-3,operation of a steam turbine,creation of mechanical energy,yes,yes
request-38-0-4,creation of mechanical energy,operation of a generator,yes,yes
request-38-0-5,operation of a generator,production of electricity,yes,yes
request-38-0-6,production of electricity,transmission of electricity,yes,no
request-38-0-7,transmission of electricity,use of electricity in labs,yes,no
request-39-0-0,the high carbon footprint of labgrown wood,production of labgrown wood,no,yes
request-39-0-1,production of labgrown wood,energy consumption for production,yes,no
request-39-0-2,energy consumption for production,emissions from energy sources,yes,yes
request-39-0-3,emissions from energy sources,release of greenhouse gases,yes,yes
request-39-0-4,release of greenhouse gases,increase in atmospheric carbon dioxide,yes,no
request-39-0-5,increase in atmospheric carbon dioxide,enhanced greenhouse effect,yes,yes
request-39-0-6,enhanced greenhouse effect,global warming,yes,yes
request-41-0-0,proposed bill passed by congress,legislation signed into law by the president,yes,no
request-41-0-1,legislation signed into law by the president,government implements new policies,yes,yes
request-41-0-2,government implements new policies,businesses adapt to new regulations,yes,no
request-41-0-3,businesses adapt to new regulations,increased business activities,yes,yes
request-41-0-4,increased business activities,new industries and sectors emerge,yes,yes
request-41-0-5,new industries and sectors emerge,new job opportunities created,yes,yes
request-41-0-6,new job opportunities created,millions of americans find employment,no,yes
request-41-0-7,millions of americans find employment,million of jobs for americans,no,yes
request-41-1-0,proposed bill passed by congress,legislation signed into law by the president,yes,no
request-41-1-1,legislation signed into law by the president,government allocates funding,yes,no
request-41-1-2,government allocates funding,infrastructure projects initiated,yes,yes
request-41-1-3,infrastructure projects initiated,construction projects commence,yes,no
request-41-1-4,construction projects commence,construction workers employed,yes,yes
request-41-1-5,construction workers employed,construction industry expands,yes,yes
request-41-1-6,construction industry expands,new businesses and services arise,yes,yes
request-41-1-7,new businesses and services arise,new job opportunities created,yes,yes
request-41-1-8,new job opportunities created,millions of americans find employment,no,yes
request-41-1-9,millions of americans find employment,million of jobs for americans,no,yes
request-41-2-0,proposed bill passed by congress,legislation signed into law by the president,yes,no
request-41-2-1,legislation signed into law by the president,government incentivizes renewable energy,yes,yes
request-41-2-2,government incentivizes renewable energy,renewable energy projects start,yes,yes
request-41-2-3,renewable energy projects start,renewable energy companies established,no,yes
request-41-2-4,renewable energy companies established,renewable energy sector grows,yes,no
request-41-2-5,renewable energy sector grows,new jobs in renewable energy created,yes,yes
request-41-2-6,new jobs in renewable energy created,millions of americans find employment in renewable energy,no,yes
request-41-2-7,millions of americans find employment in renewable energy,million of jobs for americans,yes,no
request-41-3-0,proposed bill passed by congress,legislation signed into law by the president,yes,no
request-41-3-1,legislation signed into law by the president,government increases funding for education,no,no
request-41-3-2,government increases funding for education,higher education institutions expand,yes,no
request-41-3-3,higher education institutions expand,more educational programs introduced,yes,yes
request-41-3-4,more educational programs introduced,increased enrollment in educational programs,yes,no
request-41-3-5,increased enrollment in educational programs,more graduates enter the workforce,yes,no
request-41-3-6,more graduates enter the workforce,new job opportunities created,yes,yes
request-41-3-7,new job opportunities created,millions of americans find employment,no,yes
request-41-3-8,millions of americans find employment,million of jobs for americans,no,yes
request-42-0-0,avoidance of products from companies with poor environmental practices,public awareness of environmental issues,yes,yes
