custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-46-1-0,human activity,industrial processes,yes,no
request-46-1-1,industrial processes,energy consumption,yes,no
request-46-1-2,energy consumption,fossil fuel combustion,yes,yes
request-46-1-3,fossil fuel combustion,release of co2,yes,no
request-46-2-0,human activity,deforestation,yes,no
request-46-2-1,deforestation,reduction of forest cover,yes,no
request-46-2-2,reduction of forest cover,decrease in co2 absorption,yes,no
request-46-2-3,decrease in co2 absorption,increase in atmospheric co2,yes,yes
request-46-3-0,human activity,agriculture,yes,no
request-46-3-1,agriculture,livestock farming,no,no
request-46-3-2,livestock farming,methane emissions,yes,no
request-46-3-3,methane emissions,contribution to greenhouse gas effect,yes,no
request-46-3-4,contribution to greenhouse gas effect,increase in co2,yes,yes
request-46-4-0,human activity,urbanization,yes,no
request-46-4-1,urbanization,construction activities,yes,yes
request-46-4-2,construction activities,cement production,yes,no
request-46-4-3,cement production,co2 emissions,yes,no
request-46-5-0,human activity,transportation activities,yes,no
request-46-5-1,transportation activities,vehicle use,yes,no
request-46-5-2,vehicle use,fossil fuel consumption,yes,no
request-46-5-3,fossil fuel consumption,release of co2,yes,no
request-46-6-0,human activity,energy production,yes,no
request-46-6-1,energy production,coal burning,no,yes
request-46-6-2,coal burning,release of co2  ,yes,no
request-47-0-0,increase in co2,enhanced greenhouse effect,yes,no
request-47-0-1,enhanced greenhouse effect,rise in global temperatures,yes,yes
request-47-0-2,rise in global temperatures,longer growing seasons,yes,no
request-47-0-3,longer growing seasons,expansion of vegetation,yes,no
request-47-0-4,expansion of vegetation,lush forests,yes,yes
request-47-1-0,increase in co2,enhanced greenhouse effect,yes,no
request-47-1-1,enhanced greenhouse effect,rise in global temperatures,yes,yes
request-47-1-2,rise in global temperatures,more atmospheric water vapor,yes,yes
request-47-1-3,more atmospheric water vapor,increased rainfall,yes,no
request-47-1-4,increased rainfall,lush forests,yes,yes
request-47-2-0,increase in co2,enhanced greenhouse effect,yes,no
request-47-2-1,enhanced greenhouse effect,rise in global temperatures,yes,yes
request-47-2-2,rise in global temperatures,melting polar ice caps,yes,yes
request-47-2-3,melting polar ice caps,changes in ocean currents,yes,yes
request-47-2-4,changes in ocean currents,increased nutrient availability,yes,no
request-47-2-5,increased nutrient availability,expansion of vegetation,yes,yes
request-47-2-6,expansion of vegetation,lush forests,yes,yes
request-47-3-0,increase in co2,enhanced greenhouse effect,yes,no
request-47-3-1,enhanced greenhouse effect,rise in global temperatures,yes,no
request-47-3-2,rise in global temperatures,altered weather patterns,yes,no
request-47-3-3,altered weather patterns,increased rainfall,yes,yes
request-47-3-4,increased rainfall,expansion of vegetation,yes,yes
request-47-3-5,expansion of vegetation,lush forests,yes,yes
request-47-4-0,increase in co2,enhanced photosynthesis,yes,no
request-47-4-1,enhanced photosynthesis,more plant growth,yes,yes
request-47-4-2,more plant growth,expansion of vegetation,yes,yes
request-47-4-3,expansion of vegetation,lush forests  ,yes,no
request-48-0-0,modern wars,use of advanced weapons,yes,no
request-48-0-1,use of advanced weapons,increased naval combat,no,yes
request-48-0-2,increased naval combat,damage to ships,yes,no
request-48-0-3,damage to ships,sinking,yes,yes
request-48-1-0,modern wars,use of submarines,yes,no
request-48-1-1,use of submarines,torpedo attacks,yes,no
request-48-1-2,torpedo attacks,damage to ships,yes,no
request-48-1-3,damage to ships,sinking,yes,yes
request-48-2-0,modern wars,aerial bombings,yes,no
request-48-2-1,aerial bombings,attacks on naval fleets,yes,no
request-48-2-2,attacks on naval fleets,damage to ships,yes,no
request-48-2-3,damage to ships,sinking,yes,yes
request-48-3-0,modern wars,blockades and naval tactics,yes,yes
request-48-3-1,blockades and naval tactics,increased ship collisions,yes,no
request-48-3-2,increased ship collisions,structural damage,yes,no
request-48-3-3,structural damage,sinking,yes,yes
request-48-4-0,modern wars,development of underwater mines,yes,no
request-48-4-1,development of underwater mines,mine explosions,no,no
request-48-4-2,mine explosions,damage to ships,yes,yes
request-48-4-3,damage to ships,sinking,yes,yes
request-49-0-0,climate change,increase in global temperatures,yes,yes
request-49-0-1,increase in global temperatures,melting of polar ice caps,yes,yes
request-49-0-2,melting of polar ice caps,rise in sea levels,yes,no
request-49-0-3,rise in sea levels,flooding of coastal areas,yes,no
request-49-0-4,flooding of coastal areas,displacement of human populations,yes,no
request-49-0-5,displacement of human populations,increase in overcrowded living conditions,yes,yes
request-49-0-6,increase in overcrowded living conditions,greater spread of infectious diseases,yes,no
request-49-0-7,greater spread of infectious diseases,rise in infectious diseases,yes,yes
request-49-1-0,climate change,increase in global temperatures,yes,no
request-49-1-1,increase in global temperatures,changes in weather patterns,yes,no
request-49-1-2,changes in weather patterns,increase in frequency and intensity of extreme weather events,yes,no
request-49-1-3,increase in frequency and intensity of extreme weather events,"damage to infrastructure, including healthcare systems",yes,no
request-49-1-4,"damage to infrastructure, including healthcare systems",reduced capacity to manage disease outbreaks,yes,yes
request-49-1-5,reduced capacity to manage disease outbreaks,greater spread of infectious diseases,yes,yes
request-49-1-6,greater spread of infectious diseases,rise in infectious diseases,yes,yes
request-49-2-0,climate change,increase in global temperatures,yes,no
request-49-2-1,increase in global temperatures,changes in ecosystems,yes,yes
request-49-2-2,changes in ecosystems,disruption of habitats,yes,yes
request-49-2-3,disruption of habitats,increase in contact between humans and wildlife,yes,yes
request-49-2-4,increase in contact between humans and wildlife,emergence and transmission of zoonotic diseases,yes,no
request-49-2-5,emergence and transmission of zoonotic diseases,greater spread of infectious diseases,yes,yes
request-49-2-6,greater spread of infectious diseases,rise in infectious diseases,yes,no
request-49-3-0,climate change,increase in global temperatures,yes,yes
request-49-3-1,increase in global temperatures,longer seasonal periods for vectors like mosquitoes,yes,no
request-49-3-2,longer seasonal periods for vectors like mosquitoes,expansion of habitats for vectorborne diseases,yes,yes
request-49-3-3,expansion of habitats for vectorborne diseases,increase in vector populations and encounters with humans,yes,yes
request-49-3-4,increase in vector populations and encounters with humans,greater transmission of infectious diseases,yes,yes
request-49-3-5,greater transmission of infectious diseases,rise in infectious diseases,yes,no
request-49-4-0,climate change,increase in global temperatures,yes,yes
request-49-4-1,increase in global temperatures,increased atmospheric moisture and rainfall in some regions,yes,yes
request-49-4-2,increased atmospheric moisture and rainfall in some regions,creation of stagnant water bodies,yes,yes
request-49-4-3,creation of stagnant water bodies,expansion of breeding grounds for disease vectors like mosquitoes,yes,yes
request-49-4-4,expansion of breeding grounds for disease vectors like mosquitoes,greater spread of vectorborne diseases,yes,no
request-49-4-5,greater spread of vectorborne diseases,rise in infectious diseases,yes,yes
request-49-5-0,climate change,increase in global temperatures,yes,yes
request-49-5-1,increase in global temperatures,shift in agricultural productivity and food availability,yes,yes
request-49-5-2,shift in agricultural productivity and food availability,malnutrition and weakened immune systems in human populations,yes,yes
request-49-5-3,malnutrition and weakened immune systems in human populations,greater susceptibility to infectious diseases,yes,yes
request-49-5-4,greater susceptibility to infectious diseases,rise in infectious diseases,yes,no
request-49-6-0,climate change,increase in global temperatures,yes,no
request-49-6-1,increase in global temperatures,warming of oceans,yes,yes
request-49-6-2,warming of oceans,growth in harmful algal blooms,yes,no
request-49-6-3,growth in harmful algal blooms,contamination of water supplies,yes,yes
request-49-6-4,contamination of water supplies,waterborne disease outbreaks,yes,no
request-49-6-5,waterborne disease outbreaks,greater spread of infectious diseases,yes,no
request-49-6-6,greater spread of infectious diseases,rise in infectious diseases,yes,yes
request-50-0-0,capitalism,industrialization,yes,no
request-50-0-1,industrialization,fossil fuel dependency,yes,yes
request-50-0-2,fossil fuel dependency,greenhouse gas emissions,yes,no
request-50-0-3,greenhouse gas emissions,global warming,yes,no
request-50-0-4,global warming,climate change,no,no
request-50-1-0,capitalism,consumerism,yes,no
request-50-1-1,consumerism,resource overexploitation,yes,no
request-50-1-2,resource overexploitation,habitat destruction,yes,no
request-50-1-3,habitat destruction,carbon sequestration reduction,yes,yes
request-50-1-4,carbon sequestration reduction,climate change,yes,yes
request-50-2-0,capitalism,economic growth focus,yes,no
request-50-2-1,economic growth focus,deforestation,yes,yes
request-50-2-2,deforestation,biodiversity loss,yes,no
request-50-2-3,biodiversity loss,ecosystem imbalance,yes,yes
request-50-2-4,ecosystem imbalance,climate change,no,yes
request-50-3-0,capitalism,global trade expansion,yes,no
request-50-3-1,global trade expansion,increased energy demand,yes,yes
request-50-3-2,increased energy demand,fossil fuel combustion,yes,yes
request-50-3-3,fossil fuel combustion,atmospheric co2 increase,yes,no
request-50-3-4,atmospheric co2 increase,climate change,yes,yes
request-50-4-0,capitalism,privatization of resources,yes,no
request-50-4-1,privatization of resources,lack of environmental regulation,no,no
request-50-4-2,lack of environmental regulation,industrial pollution,yes,no
request-50-4-3,industrial pollution,air quality degradation,yes,no
request-50-4-4,air quality degradation,climate change,yes,yes
request-50-5-0,capitalism,profitdriven practices,yes,no
request-50-5-1,profitdriven practices,nonrenewable energy use,yes,yes
request-50-5-2,nonrenewable energy use,heattrapping gas accumulation,yes,no
request-50-5-3,heattrapping gas accumulation,polar ice melting,yes,no
request-50-5-4,polar ice melting,climate change,no,yes
request-51-0-0,capitalism,industrialization,yes,yes
request-51-0-1,industrialization,urbanization,yes,no
request-51-0-2,urbanization,overcrowded living conditions,yes,no
request-51-0-3,overcrowded living conditions,poor sanitation,yes,no
request-51-0-4,poor sanitation,increased spread of infectious diseases,yes,no
request-51-0-5,increased spread of infectious diseases,rise in infectious diseases,yes,yes
request-51-1-0,capitalism,industrialization,yes,no
request-51-1-1,industrialization,deforestation,yes,no
request-51-1-2,deforestation,habitat destruction,yes,yes
request-51-1-3,habitat destruction,increased humanwildlife interaction,yes,yes
request-51-1-4,increased humanwildlife interaction,zoonotic disease transmission,yes,no
request-51-1-5,zoonotic disease transmission,rise in infectious diseases,yes,yes
request-51-2-0,capitalism,global trade expansion,yes,no
request-51-2-1,global trade expansion,increased movement of goods and people,yes,yes
request-51-2-2,increased movement of goods and people,faster spread of pathogens,yes,no
request-51-2-3,faster spread of pathogens,rise in infectious diseases,yes,yes
request-51-3-0,capitalism,climate change,yes,no
request-51-3-1,climate change,altered ecosystems,yes,yes
request-51-3-2,altered ecosystems,increased vectorborne diseases,yes,yes
request-51-3-3,increased vectorborne diseases,rise in infectious diseases  ,yes,no
request-52-0-0,melting of glaciers,rising global sea levels,yes,no
request-52-0-1,rising global sea levels,increased coastal erosion,yes,no
request-52-0-2,increased coastal erosion,damage to arctic infrastructure,yes,yes
request-52-0-3,damage to arctic infrastructure,risk to arctic infrastructure,yes,no
request-52-1-0,melting of glaciers,rising temperatures in the arctic,yes,yes
request-52-1-1,rising temperatures in the arctic,thawing of permafrost,yes,yes
request-52-1-2,thawing of permafrost,weakening of arctic infrastructure foundations,yes,no
request-52-1-3,weakening of arctic infrastructure foundations,risk to arctic infrastructure,yes,yes
request-52-2-0,melting of glaciers,rising temperatures in the arctic,no,yes
request-52-2-1,rising temperatures in the arctic,altered weather patterns,yes,yes
request-52-2-2,altered weather patterns,increased precipitation and flooding,yes,no
request-52-2-3,increased precipitation and flooding,damage to arctic infrastructure,yes,no
request-52-2-4,damage to arctic infrastructure,risk to arctic infrastructure,yes,no
request-52-3-0,melting of glaciers,rising temperatures in the arctic,yes,yes
request-52-3-1,rising temperatures in the arctic,loss of sea ice,yes,yes
request-52-3-2,loss of sea ice,increased wave action,yes,yes
request-52-3-3,increased wave action,damage to arctic infrastructure,yes,yes
request-52-3-4,damage to arctic infrastructure,risk to arctic infrastructure,yes,yes
request-52-4-0,melting of glaciers,rising global sea levels,yes,yes
request-52-4-1,rising global sea levels,disruption of arctic ecosystems,yes,yes
request-52-4-2,disruption of arctic ecosystems,instability in arctic infrastructure,yes,yes
request-52-4-3,instability in arctic infrastructure,risk to arctic infrastructure,yes,yes
request-53-0-0,release of carbon,increase in atmospheric carbon dioxide,yes,yes
request-53-0-1,increase in atmospheric carbon dioxide,enhanced greenhouse effect,yes,no
request-53-0-2,enhanced greenhouse effect,trapping of more heat in the atmosphere,yes,yes
request-53-0-3,trapping of more heat in the atmosphere,global warming,yes,yes
request-53-1-0,release of carbon,higher concentration of greenhouse gases,yes,yes
request-53-1-1,higher concentration of greenhouse gases,reduction in heat escaping from earth's surface,yes,no
request-53-1-2,reduction in heat escaping from earth's surface,increase in global average temperatures,yes,yes
request-53-1-3,increase in global average temperatures,global warming,no,yes
request-53-2-0,release of carbon,disruption of carbon cycle,yes,yes
request-53-2-1,disruption of carbon cycle,accumulation of carbon dioxide in atmosphere,yes,yes
request-53-2-2,accumulation of carbon dioxide in atmosphere,rise in earth's surface temperature,yes,yes
request-53-2-3,rise in earth's surface temperature,global warming,no,yes
request-53-3-0,release of carbon,ocean absorption of carbon dioxide,yes,no
request-53-3-1,ocean absorption of carbon dioxide,decrease in ocean's ability to absorb heat,no,no
request-53-3-2,decrease in ocean's ability to absorb heat,rise in atmospheric heat,yes,yes
request-53-3-3,rise in atmospheric heat,global warming,no,yes
request-54-0-0,release of carbon,increased atmospheric carbon dioxide,yes,yes
request-54-0-1,increased atmospheric carbon dioxide,enhanced greenhouse effect,yes,no
request-54-0-2,enhanced greenhouse effect,trapping of heat in earth's atmosphere,yes,yes
request-54-0-3,trapping of heat in earth's atmosphere,rise in global temperatures,yes,yes
request-54-0-4,rise in global temperatures,global warming,no,no
request-54-1-0,release of carbon,increased atmospheric carbon dioxide,yes,yes
request-54-1-1,increased atmospheric carbon dioxide,reduced heat escape to space,yes,no
request-54-1-2,reduced heat escape to space,accumulation of heat in the atmosphere,yes,yes
request-54-1-3,accumulation of heat in the atmosphere,rise in global temperatures,yes,yes
request-54-1-4,rise in global temperatures,global warming,no,yes
request-54-2-0,release of carbon,increased atmospheric carbon dioxide,yes,yes
request-54-2-1,increased atmospheric carbon dioxide,ocean absorbs heat,yes,yes
request-54-2-2,ocean absorbs heat,disruption of climate patterns,yes,no
request-54-2-3,disruption of climate patterns,rise in global temperatures,yes,yes
request-54-2-4,rise in global temperatures,global warming,no,yes
request-54-3-0,release of carbon,increased atmospheric carbon dioxide,yes,yes
request-54-3-1,increased atmospheric carbon dioxide,ocean acidification,yes,no
request-54-3-2,ocean acidification,decline in marine ecosystems,yes,no
request-54-3-3,decline in marine ecosystems,altered carbon cycle,yes,yes
request-54-3-4,altered carbon cycle,amplification of greenhouse gases,yes,yes
request-54-3-5,amplification of greenhouse gases,global warming,yes,yes
request-55-0-0,climate change,rising global temperatures,yes,no
request-55-0-1,rising global temperatures,melting ice caps and glaciers,yes,yes
request-55-0-2,melting ice caps and glaciers,increased accessibility to previously inaccessible arctic regions,yes,no
request-55-0-3,increased accessibility to previously inaccessible arctic regions,"discovery of untapped oil, gas, and mineral resources",yes,yes
request-55-0-4,"discovery of untapped oil, gas, and mineral resources","economic opportunities tied to oil, gas, and mineral resources",yes,yes
request-55-1-0,climate change,rising global temperatures,yes,no
request-55-1-1,rising global temperatures,changing ecosystems and reduced biodiversity,yes,yes
request-55-1-2,changing ecosystems and reduced biodiversity,increased pressure to exploit new natural resources,yes,yes
request-55-1-3,increased pressure to exploit new natural resources,"discovery of untapped oil, gas, and mineral resources",yes,yes
request-55-1-4,"discovery of untapped oil, gas, and mineral resources","economic opportunities tied to oil, gas, and mineral resources",yes,yes
request-55-2-0,climate change,rising global temperatures,yes,no
request-55-2-1,rising global temperatures,increased energy demands for cooling,yes,yes
request-55-2-2,increased energy demands for cooling,greater focus on energyrelated economic sectors,yes,yes
request-55-2-3,greater focus on energyrelated economic sectors,"expansion of oil, gas, and mineral exploration",yes,yes
request-55-2-4,"expansion of oil, gas, and mineral exploration","economic opportunities tied to oil, gas, and mineral resources",yes,yes
request-55-3-0,climate change,rising global temperatures,yes,no
request-55-3-1,rising global temperatures,shifting geopolitical landscapes due to resource availability,yes,no
request-55-3-2,shifting geopolitical landscapes due to resource availability,increased investment in arctic exploration,yes,yes
request-55-3-3,increased investment in arctic exploration,"discovery of untapped oil, gas, and mineral resources",yes,yes
request-55-3-4,"discovery of untapped oil, gas, and mineral resources","economic opportunities tied to oil, gas, and mineral resources",yes,yes
request-56-0-0,climate change,rising global temperatures,yes,no
request-56-0-1,rising global temperatures,melting arctic ice,yes,yes
request-56-0-2,melting arctic ice,reduced ice cover in arctic waters,yes,yes
request-56-0-3,reduced ice cover in arctic waters,increased navigability of arctic waters,yes,yes
request-56-0-4,increased navigability of arctic waters,accessible shipping routes,yes,yes
request-56-1-0,climate change,rising global temperatures,no,yes
request-56-1-1,rising global temperatures,ocean warming,yes,no
request-56-1-2,ocean warming,changes in ocean currents,yes,yes
request-56-1-3,changes in ocean currents,altered water conditions in polar regions,yes,yes
request-56-1-4,altered water conditions in polar regions,accessible shipping routes,yes,yes
request-56-2-0,climate change,rising global temperatures,yes,no
request-56-2-1,rising global temperatures,melting glaciers,yes,no
request-56-2-2,melting glaciers,sea level rise,yes,no
request-56-2-3,sea level rise,increased navigability of port regions,no,no
request-56-2-4,increased navigability of port regions,accessible shipping routes,yes,yes
request-56-3-0,climate change,rising global temperatures,yes,yes
request-56-3-1,rising global temperatures,melting arctic ice,yes,yes
request-56-3-2,melting arctic ice,expansion of seasonal shipping windows,yes,yes
request-56-3-3,expansion of seasonal shipping windows,more reliable arctic shipping passages,yes,yes
request-56-3-4,more reliable arctic shipping passages,accessible shipping routes,yes,yes
request-56-4-0,climate change,rising global temperatures,yes,yes
request-56-4-1,rising global temperatures,decreased snow and ice albedo,yes,yes
request-56-4-2,decreased snow and ice albedo,accelerated arctic ice melt,yes,yes
request-56-4-3,accelerated arctic ice melt,enhanced arctic shipping access,yes,no
request-56-4-4,enhanced arctic shipping access,accessible shipping routes  ,yes,yes
request-57-0-0,cutting emissions,reducing air pollution,yes,no
request-57-0-1,reducing air pollution,altering atmospheric chemical composition,yes,yes
request-57-0-2,altering atmospheric chemical composition,changing energy balance of the planet,yes,yes
request-57-0-3,changing energy balance of the planet,influencing the rise in global temperatures,yes,yes
request-57-1-0,cutting emissions,reducing fossil fuel use,yes,yes
request-57-1-1,reducing fossil fuel use,minimizing industrial carbon output,yes,yes
request-57-1-2,minimizing industrial carbon output,lessening greenhouse effect,yes,no
request-57-1-3,lessening greenhouse effect,slowing the rise in global temperatures,yes,no
request-57-2-0,cutting emissions,adopting renewable energy,yes,yes
request-57-2-1,adopting renewable energy,declining reliance on carbonintensive energy sources,yes,yes
request-57-2-2,declining reliance on carbonintensive energy sources,mitigating global warming potential,yes,yes
request-57-2-3,mitigating global warming potential,slowing the rise in global temperatures,yes,yes
request-57-3-0,cutting emissions,transitioning to sustainable technologies,yes,yes
request-57-3-1,transitioning to sustainable technologies,increasing energy efficiency,yes,yes
request-57-3-2,increasing energy efficiency,lowering global carbon emissions,yes,no
request-57-3-3,lowering global carbon emissions,mitigating the rise in global temperatures,yes,no
request-58-0-0,human activity,fossil fuel combustion,yes,no
request-58-0-1,fossil fuel combustion,greenhouse gas emissions,yes,no
request-58-0-2,greenhouse gas emissions,enhanced greenhouse effect,yes,no
request-58-0-3,enhanced greenhouse effect,global temperature rise,yes,no
request-58-0-4,global temperature rise,climate change,yes,no
request-58-1-0,human activity,deforestation,yes,no
request-58-1-1,deforestation,reduced carbon sequestration,yes,no
request-58-1-2,reduced carbon sequestration,higher atmospheric co2 levels,yes,no
request-58-1-3,higher atmospheric co2 levels,enhanced greenhouse effect,yes,no
request-58-1-4,enhanced greenhouse effect,global temperature rise,yes,yes
request-58-1-5,global temperature rise,climate change,yes,yes
request-58-2-0,human activity,industrial processes,yes,no
request-58-2-1,industrial processes,greenhouse gas emissions,yes,no
request-58-2-2,greenhouse gas emissions,enhanced greenhouse effect,yes,no
request-58-2-3,enhanced greenhouse effect,global temperature rise,yes,yes
request-58-2-4,global temperature rise,climate change,no,no
request-58-3-0,human activity,agriculture,yes,no
request-58-3-1,agriculture,methane emissions,yes,no
request-58-3-2,methane emissions,enhanced greenhouse effect,yes,yes
request-58-3-3,enhanced greenhouse effect,global temperature rise,yes,no
request-58-3-4,global temperature rise,climate change,no,yes
request-58-4-0,human activity,transport emissions,yes,no
request-58-4-1,transport emissions,greenhouse gas emissions,yes,no
request-58-4-2,greenhouse gas emissions,enhanced greenhouse effect,yes,no
request-58-4-3,enhanced greenhouse effect,global temperature rise,yes,yes
request-58-4-4,global temperature rise,climate change,no,yes
request-58-5-0,human activity,overconsumption of resources,yes,no
request-58-5-1,overconsumption of resources,habitat destruction,yes,yes
request-58-5-2,habitat destruction,ecosystem imbalance,yes,yes
request-58-5-3,ecosystem imbalance,reduced climate regulation,yes,yes
request-58-5-4,reduced climate regulation,climate change,yes,yes
request-58-6-0,human activity,urbanization,'yes',no
request-58-6-1,urbanization,heat island effect,yes,no
request-58-6-2,heat island effect,global temperature rise,no,no
request-58-6-3,global temperature rise,climate change,no,yes
request-59-0-0,increase in forest fires,destruction of trees,yes,yes
request-59-0-1,destruction of trees,"loss of forests

increase in forest fires",yes,yes
request-59-0-2,"loss of forests

increase in forest fires",damage to forest ecosystems,yes,yes
request-59-0-3,damage to forest ecosystems,"loss of forests

increase in forest fires",yes,yes
request-59-0-4,"loss of forests

increase in forest fires",reduction in tree cover,yes,yes
request-59-0-5,reduction in tree cover,"loss of forests

increase in forest fires",yes,yes
request-59-0-6,"loss of forests

increase in forest fires",decreased natural regeneration,yes,yes
request-59-0-7,decreased natural regeneration,"loss of forests

increase in forest fires","yes
yes",yes
request-59-0-8,"loss of forests

increase in forest fires",increased tree mortality,yes,"yes
yes"
request-59-0-9,increased tree mortality,"loss of forests

increase in forest fires",yes,yes
request-59-0-10,"loss of forests

increase in forest fires",soil degradation,yes,"yes  
yes"
request-59-0-11,soil degradation,loss of forests,yes,yes
request-60-0-0,increase in forest fires,destruction of vegetation,yes,yes
request-60-0-1,destruction of vegetation,loss of animal habitats,yes,no
request-60-0-2,loss of animal habitats,decline in animal populations,yes,no
request-60-0-3,decline in animal populations,loss of biodiversity,yes,yes
request-60-1-0,increase in forest fires,destruction of vegetation,yes,yes
request-60-1-1,destruction of vegetation,decline in food availability for herbivores,yes,no
request-60-1-2,decline in food availability for herbivores,decline in herbivore populations,yes,no
request-60-1-3,decline in herbivore populations,decline in predator populations,yes,no
request-60-1-4,decline in predator populations,loss of biodiversity,yes,yes
request-60-2-0,increase in forest fires,increased air pollution,yes,no
request-60-2-1,increased air pollution,respiratory issues in wildlife,yes,no
request-60-2-2,respiratory issues in wildlife,decline in animal populations,yes,no
request-60-2-3,decline in animal populations,loss of biodiversity,yes,yes
request-60-3-0,increase in forest fires,increased soil degradation,yes,yes
request-60-3-1,increased soil degradation,reduced plant regrowth,yes,yes
request-60-3-2,reduced plant regrowth,decline in available resources for wildlife,yes,yes
request-60-3-3,decline in available resources for wildlife,loss of biodiversity,yes,yes
request-60-4-0,increase in forest fires,alteration of local climate,yes,yes
request-60-4-1,alteration of local climate,reduced water availability,yes,yes
request-60-4-2,reduced water availability,stress on plant and animal species,yes,no
request-60-4-3,stress on plant and animal species,loss of biodiversity,yes,yes
request-60-5-0,increase in forest fires,destruction of seed banks,yes,no
request-60-5-1,destruction of seed banks,impaired plant regrowth,yes,yes
request-60-5-2,impaired plant regrowth,decline in plant diversity,yes,yes
request-60-5-3,decline in plant diversity,loss of biodiversity,yes,yes
request-61-0-0,increase in forest fires,loss of vegetation cover,'yes',no
request-61-0-1,loss of vegetation cover,increased soil erosion,yes,yes
request-61-0-2,increased soil erosion,loss of nutrients in soil,yes,yes
request-61-0-3,loss of nutrients in soil,weaken of soil health,yes,yes
request-61-1-0,increase in forest fires,exposure of soil to heat,yes,yes
request-61-1-1,exposure of soil to heat,reduction in organic matter,yes,yes
request-61-1-2,reduction in organic matter,decrease in soil fertility,yes,no
request-61-1-3,decrease in soil fertility,weaken of soil health,yes,yes
request-61-2-0,increase in forest fires,burning of plant roots,yes,no
request-61-2-1,burning of plant roots,disruption of soil structure,yes,no
request-61-2-2,disruption of soil structure,poor soil retention capacity,yes,no
request-61-2-3,poor soil retention capacity,weaken of soil health,yes,yes
request-61-3-0,increase in forest fires,death of microorganisms,yes,no
request-61-3-1,death of microorganisms,disruption of nutrient cycling,no,yes
request-61-3-2,disruption of nutrient cycling,decline in soil quality,yes,yes
request-61-3-3,decline in soil quality,weaken of soil health  ,yes,yes
request-62-0-0,increase in forest fires,deforestation,yes,yes
request-62-0-1,deforestation,loss of biodiversity,yes,no
request-62-0-2,loss of biodiversity,ecosystem imbalance,yes,yes
request-62-0-3,ecosystem imbalance,environmental threats,yes,yes
request-62-1-0,increase in forest fires,release of greenhouse gases,yes,yes
request-62-1-1,release of greenhouse gases,acceleration of global warming,yes,yes
request-62-1-2,acceleration of global warming,climate change,no,no
request-62-1-3,climate change,environmental threats,yes,yes
request-62-2-0,increase in forest fires,destruction of habitats,yes,yes
request-62-2-1,destruction of habitats,displacement of wildlife,yes,no
request-62-2-2,displacement of wildlife,ecosystem disruption,yes,yes
request-62-2-3,ecosystem disruption,environmental threats,yes,yes
request-62-3-0,increase in forest fires,air pollution,yes,no
request-62-3-1,air pollution,health hazards,yes,no
request-62-3-2,health hazards,weakened ecosystems,yes,yes
request-62-3-3,weakened ecosystems,environmental threats,yes,yes
request-62-4-0,increase in forest fires,soil degradation,yes,yes
request-62-4-1,soil degradation,reduced agricultural productivity,yes,no
request-62-4-2,reduced agricultural productivity,scarcity of resources,yes,yes
request-62-4-3,scarcity of resources,environmental threats  ,yes,yes
request-63-0-0,increase in forest fires,higher release of carbon dioxide,yes,yes
request-63-0-1,higher release of carbon dioxide,enhanced greenhouse effect,yes,yes
request-63-0-2,enhanced greenhouse effect,global warming,yes,no
request-63-1-0,increase in forest fires,destruction of trees,yes,yes
request-63-1-1,destruction of trees,reduction in carbon dioxide absorption,yes,yes
request-63-1-2,reduction in carbon dioxide absorption,enhanced greenhouse effect,yes,yes
request-63-1-3,enhanced greenhouse effect,global warming,yes,no
request-63-2-0,increase in forest fires,release of methane from burned vegetation,yes,no
request-63-2-1,release of methane from burned vegetation,enhanced greenhouse effect,yes,no
request-63-2-2,enhanced greenhouse effect,global warming,yes,no
request-63-3-0,increase in forest fires,loss of forest cover,yes,yes
request-63-3-1,loss of forest cover,reduction in temperatureregulating ecosystems,yes,yes
request-63-3-2,reduction in temperatureregulating ecosystems,global warming,yes,yes
request-64-0-0,overpopulation,increased demand for food production,yes,no
request-64-0-1,increased demand for food production,deforestation,yes,no
request-64-0-2,deforestation,loss of carbon sinks,yes,no
request-64-0-3,loss of carbon sinks,increased greenhouse gas emissions,yes,yes
request-64-0-4,increased greenhouse gas emissions,climate catastrophe,yes,yes
request-64-1-0,overpopulation,increased energy consumption,yes,no
request-64-1-1,increased energy consumption,burning of fossil fuels,yes,no
request-64-1-2,burning of fossil fuels,increased greenhouse gas emissions,yes,no
request-64-1-3,increased greenhouse gas emissions,climate catastrophe,yes,no
request-64-2-0,overpopulation,increased urbanization,yes,no
request-64-2-1,increased urbanization,destruction of natural habitats,yes,no
request-64-2-2,destruction of natural habitats,loss of biodiversity,yes,yes
request-64-2-3,loss of biodiversity,weakening of ecosystem resilience,yes,yes
request-64-2-4,weakening of ecosystem resilience,climate catastrophe,yes,yes
request-64-3-0,overpopulation,increased waste generation,yes,no
request-64-3-1,increased waste generation,accumulation of methane from landfills,yes,no
request-64-3-2,accumulation of methane from landfills,increased greenhouse gas emissions,yes,no
request-64-3-3,increased greenhouse gas emissions,climate catastrophe,yes,yes
request-64-4-0,overpopulation,increased transportation needs,yes,no
request-64-4-1,increased transportation needs,burning of fossil fuels,yes,no
request-64-4-2,burning of fossil fuels,increased greenhouse gas emissions,yes,no
request-64-4-3,increased greenhouse gas emissions,climate catastrophe,yes,no
request-64-5-0,overpopulation,increased industrial activity,yes,no
request-64-5-1,increased industrial activity,higher energy usage,yes,no
