custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-21-27-1,climate change mitigation efforts,transition to green energy,yes,yes
request-21-27-2,transition to green energy,job losses in fossil fuel sector,yes,yes
request-21-27-3,job losses in fossil fuel sector,economic instability,yes,yes
request-21-27-4,economic instability,reduced investment,yes,yes
request-21-27-5,reduced investment,supply chain disruptions,yes,yes
request-21-27-6,supply chain disruptions,shortages,yes,yes
request-21-28-0,united states policies,federal reserve policies,no,no
request-21-28-1,federal reserve policies,interest rate changes,yes,yes
request-21-28-2,interest rate changes,economic slowdown,yes,yes
request-21-28-3,economic slowdown,reduced consumer spending,yes,yes
request-21-28-4,reduced consumer spending,decreased demand,yes,yes
request-21-28-5,decreased demand,production cutbacks,yes,no
request-21-28-6,production cutbacks,shortages,yes,yes
request-21-29-0,united states policies,patent laws,no,no
request-21-29-1,patent laws,limited access to technology,yes,no
request-21-29-2,limited access to technology,reduced innovation,yes,yes
request-21-29-3,reduced innovation,inefficient production,yes,no
request-21-29-4,inefficient production,shortages,yes,yes
request-21-30-0,united states policies,antitrust laws,yes,yes
request-21-30-1,antitrust laws,market fragmentation,no,no
request-21-30-2,market fragmentation,reduced economies of scale,yes,yes
request-21-30-3,reduced economies of scale,higher production costs,yes,no
request-21-30-4,higher production costs,reduced supply,yes,no
request-21-30-5,reduced supply,shortages,yes,yes
request-21-31-0,united states policies,welfare programs,yes,no
request-21-31-1,welfare programs,dependence on government support,yes,no
request-21-31-2,dependence on government support,reduced workforce participation,yes,yes
request-21-31-3,reduced workforce participation,labor shortages,yes,yes
request-21-31-4,labor shortages,production decline,yes,no
request-21-31-5,production decline,shortages,yes,yes
request-21-32-0,united states policies,gun control laws,no,no
request-21-32-1,gun control laws,increased black market activity,yes,no
request-21-32-2,increased black market activity,diversion of resources,yes,yes
request-21-32-3,diversion of resources,shortages,yes,yes
request-21-33-0,united states policies,immigration enforcement,yes,yes
request-21-33-1,immigration enforcement,labor shortages in informal sectors,yes,no
request-21-33-2,labor shortages in informal sectors,increased prices,yes,no
request-21-33-3,increased prices,reduced affordability,yes,yes
request-21-33-4,reduced affordability,shortages,yes,yes
request-21-34-0,united states policies,drug prohibition,yes,yes
request-21-34-1,drug prohibition,increased illegal drug production,yes,no
request-21-34-2,increased illegal drug production,resource diversion,yes,yes
request-21-34-3,resource diversion,shortages of legitimate goods,yes,yes
request-21-34-4,shortages of legitimate goods,shortages,yes,yes
request-21-35-0,united states policies,housing market regulations,yes,no
request-21-35-1,housing market regulations,reduced construction,yes,no
request-21-35-2,reduced construction,housing shortages,yes,no
request-21-35-3,housing shortages,shortages,yes,yes
request-21-36-0,united states policies,transportation policies,no,no
request-21-36-1,transportation policies,increased fuel efficiency standards,yes,yes
request-21-36-2,increased fuel efficiency standards,reduced oil demand,yes,no
request-21-36-3,reduced oil demand,decline of oil industry,no,yes
request-21-36-4,decline of oil industry,job losses,yes,yes
request-21-36-5,job losses,economic downturn,yes,yes
request-21-36-6,economic downturn,reduced supply,no,no
request-21-36-7,reduced supply,shortages,yes,yes
request-21-37-0,united states policies,communication regulations,no,yes
request-21-37-1,communication regulations,limited information flow,yes,yes
request-21-37-2,limited information flow,market inefficiencies,yes,no
request-21-37-3,market inefficiencies,supply chain disruptions,yes,yes
request-21-37-4,supply chain disruptions,shortages,yes,yes
request-21-38-0,united states policies,education standards,no,no
request-21-38-1,education standards,emphasis on standardized testing,yes,no
request-21-38-2,emphasis on standardized testing,lack of skilled tradespeople,no,no
request-21-38-3,lack of skilled tradespeople,infrastructure maintenance issues,yes,no
request-21-38-4,infrastructure maintenance issues,resource leaks,no,yes
request-21-38-5,resource leaks,shortages,yes,no
request-21-39-0,united states policies,energy efficiency incentives,yes,yes
request-21-39-1,energy efficiency incentives,reduced energy consumption,yes,yes
request-21-39-2,reduced energy consumption,decline of energy sector,no,no
request-21-39-3,decline of energy sector,job losses,yes,yes
request-21-39-4,job losses,economic contraction,yes,yes
request-21-39-5,economic contraction,reduced supply,yes,yes
request-21-39-6,reduced supply,shortages,yes,yes
request-21-40-0,united states policies,financial deregulation,no,no
request-21-40-1,financial deregulation,economic crisis,yes,no
request-21-40-2,economic crisis,reduced investment,yes,no
request-21-40-3,reduced investment,production decline,yes,yes
request-21-40-4,production decline,shortages,yes,yes
request-21-41-0,united states policies,intellectual property laws,yes,yes
request-21-41-1,intellectual property laws,limited access to knowledge,yes,no
request-21-41-2,limited access to knowledge,reduced innovation,yes,no
request-21-41-3,reduced innovation,inefficient solutions,yes,yes
request-21-41-4,inefficient solutions,shortages,no,yes
request-21-42-0,united states policies,foreign policy conflicts,yes,yes
request-21-42-1,foreign policy conflicts,trade disruptions,yes,yes
request-21-42-2,trade disruptions,supply chain issues,yes,yes
request-21-42-3,supply chain issues,shortages,yes,yes
request-21-43-0,united states policies,domestic surveillance,yes,yes
request-21-43-1,domestic surveillance,increased government spending,yes,no
request-21-43-2,increased government spending,diversion of resources,yes,yes
request-21-43-3,diversion of resources,neglect of essential services,yes,yes
request-21-43-4,neglect of essential services,shortages,yes,yes
request-21-44-0,united states policies,public transportation funding,yes,no
request-21-44-1,public transportation funding,increased reliance on public transport,yes,no
request-21-44-2,increased reliance on public transport,reduced private vehicle use,yes,yes
request-21-44-3,reduced private vehicle use,decline of automotive industry,no,yes
request-21-44-4,decline of automotive industry,job losses,yes,yes
request-21-44-5,job losses,economic downturn,yes,yes
request-21-44-6,economic downturn,shortages,no,yes
request-21-45-0,united states policies,ecommerce regulations,no,yes
request-21-45-1,ecommerce regulations,increased online shopping,no,yes
request-21-45-2,increased online shopping,decline of brickandmortar stores,yes,yes
request-21-45-3,decline of brickandmortar stores,job losses,yes,yes
request-21-45-4,job losses,economic contraction,yes,yes
request-21-45-5,economic contraction,reduced supply,yes,yes
request-21-45-6,reduced supply,shortages,yes,yes
request-21-46-0,united states policies,renewable energy subsidies,yes,no
request-21-46-1,renewable energy subsidies,overinvestment in renewables,no,no
request-21-46-2,overinvestment in renewables,neglect of traditional energy,no,no
request-21-46-3,neglect of traditional energy,energy shortages,no,yes
request-21-46-4,energy shortages,shortages,no,yes
request-21-47-0,united states policies,biotechnology research funding,yes,no
request-21-47-1,biotechnology research funding,ethical concerns,yes,no
request-21-47-2,ethical concerns,regulatory delays,yes,yes
request-21-47-3,regulatory delays,delayed innovation,yes,yes
request-21-47-4,delayed innovation,inefficient production methods,yes,yes
request-21-47-5,inefficient production methods,shortages,yes,yes
request-21-48-0,united states policies,nanotechnology regulations,no,no
request-21-48-1,nanotechnology regulations,slowed development,no,no
request-21-48-2,slowed development,dependence on existing technologies,yes,yes
request-21-48-3,dependence on existing technologies,inefficient resource use,yes,yes
request-21-48-4,inefficient resource use,shortages,yes,yes
request-21-49-0,united states policies,advanced manufacturing initiatives,yes,yes
request-21-49-1,advanced manufacturing initiatives,high initial costs,yes,no
request-21-49-2,high initial costs,reduced adoption,yes,yes
request-21-49-3,reduced adoption,continued inefficient production,yes,yes
request-21-49-4,continued inefficient production,shortages,yes,yes
request-21-50-0,united states policies,cybersecurity funding,yes,no
request-21-50-1,cybersecurity funding,increased focus on cyber defense,yes,yes
request-21-50-2,increased focus on cyber defense,neglect of physical infrastructure,no,no
request-21-50-3,neglect of physical infrastructure,deterioration of critical systems,yes,no
request-21-50-4,deterioration of critical systems,failures,yes,yes
request-21-50-5,failures,shortages,yes,yes
request-21-51-0,united states policies,quantum computing investments,yes,yes
request-21-51-1,quantum computing investments,diversion of tech talent,yes,no
request-21-51-2,diversion of tech talent,labor shortages in traditional tech,yes,yes
request-21-51-3,labor shortages in traditional tech,maintenance issues,yes,yes
request-21-51-4,maintenance issues,system failures,yes,yes
request-21-51-5,system failures,shortages,yes,yes
request-21-52-0,united states policies,artificial intelligence development,yes,yes
request-21-52-1,artificial intelligence development,job automation,yes,no
request-21-52-2,job automation,widespread unemployment,no,no
request-21-52-3,widespread unemployment,reduced consumer spending,yes,no
request-21-52-4,reduced consumer spending,economic downturn,yes,yes
request-21-52-5,economic downturn,production decline,yes,yes
request-21-52-6,production decline,shortages,yes,yes
request-21-53-0,united states policies,blockchain technology regulations,yes,no
request-21-53-1,blockchain technology regulations,slowed financial innovation,yes,no
request-21-53-2,slowed financial innovation,inefficient capital allocation,yes,yes
request-21-53-3,inefficient capital allocation,reduced investment,yes,yes
request-21-53-4,reduced investment,supply chain disruptions,yes,yes
request-21-53-5,supply chain disruptions,shortages,yes,yes
request-21-54-0,united states policies,3d printing regulations,no,no
request-21-54-1,3d printing regulations,limited adoption,yes,no
request-21-54-2,limited adoption,continued reliance on traditional manufacturing,yes,yes
request-21-54-3,continued reliance on traditional manufacturing,vulnerability to supply chain disruptions,yes,yes
request-21-54-4,vulnerability to supply chain disruptions,shortages,yes,yes
request-21-55-0,united states policies,internet of things  security measures,no,no
request-21-55-1,internet of things  security measures,increased costs for smart devices,yes,no
request-21-55-2,increased costs for smart devices,reduced adoption,yes,no
request-21-55-3,reduced adoption,inefficient resource management,yes,yes
request-21-55-4,inefficient resource management,shortages,yes,yes
request-21-56-0,united states policies,autonomous vehicle regulations,no,yes
request-21-56-1,autonomous vehicle regulations,slowed development,yes,no
request-21-56-2,slowed development,continued reliance on human drivers,yes,no
request-21-56-3,continued reliance on human drivers,labor shortages,yes,yes
request-21-56-4,labor shortages,transportation disruptions,yes,yes
request-21-56-5,transportation disruptions,supply chain issues,yes,yes
request-21-56-6,supply chain issues,shortages,yes,yes
request-21-57-0,united states policies,drone usage laws,no,yes
request-21-57-1,drone usage laws,limited aerial delivery,yes,yes
request-21-57-2,limited aerial delivery,continued reliance on traditional logistics,yes,yes
request-21-57-3,continued reliance on traditional logistics,vulnerability to disruptions,yes,yes
request-21-57-4,vulnerability to disruptions,shortages,yes,yes
request-21-58-0,united states policies,robotics industry incentives,yes,yes
request-21-58-1,robotics industry incentives,overautomated workforce,no,yes
request-21-58-2,overautomated workforce,lack of human oversight,yes,yes
request-21-58-3,lack of human oversight,systemic failures,yes,yes
request-21-58-4,systemic failures,production halts,yes,yes
request-21-58-5,production halts,shortages,yes,yes
request-21-59-0,united states policies,virtual reality  and augmented reality  investments,yes,no
request-21-59-1,virtual reality  and augmented reality  investments,diversion of resources,yes,yes
request-21-59-2,diversion of resources,neglect of realworld infrastructure,yes,yes
request-21-59-3,neglect of realworld infrastructure,deterioration,yes,yes
request-21-59-4,deterioration,failures,yes,yes
request-21-59-5,failures,shortages,yes,yes
request-21-60-0,united states policies,biotechnology and genetic engineering laws,yes,yes
request-21-60-1,biotechnology and genetic engineering laws,ethical debates,yes,yes
request-21-60-2,ethical debates,regulatory uncertainty,yes,yes
request-21-60-3,regulatory uncertainty,delayed agricultural innovation,yes,no
request-21-60-4,delayed agricultural innovation,crop failures,yes,no
request-21-60-5,crop failures,food shortages,yes,no
request-21-60-6,food shortages,shortages,yes,yes
request-21-61-0,united states policies,environmental conservation efforts,yes,yes
request-21-61-1,environmental conservation efforts,restricted land use,yes,yes
request-21-61-2,restricted land use,reduced agricultural expansion,yes,yes
request-21-61-3,reduced agricultural expansion,food production limits,yes,yes
request-21-61-4,food production limits,shortages,yes,yes
request-21-62-0,united states policies,animal welfare regulations,yes,no
request-21-62-1,animal welfare regulations,increased costs for farmers,yes,no
request-21-62-2,increased costs for farmers,reduced livestock production,yes,yes
request-21-62-3,reduced livestock production,meat shortages,no,yes
request-21-62-4,meat shortages,shortages,no,yes
request-21-63-0,united states policies,water conservation laws,yes,no
request-21-63-1,water conservation laws,restricted water use,yes,no
request-21-63-2,restricted water use,reduced agricultural output,yes,no
request-21-63-3,reduced agricultural output,food shortages,yes,yes
request-21-63-4,food shortages,shortages,yes,yes
request-21-64-0,united states policies,air quality regulations,yes,yes
request-21-64-1,air quality regulations,increased costs for manufacturers,yes,no
request-21-64-2,increased costs for manufacturers,reduced industrial production,yes,yes
request-21-64-3,reduced industrial production,supply shortages,yes,yes
request-21-64-4,supply shortages,shortages,yes,yes
request-21-65-0,united states policies,noise pollution laws,no,no
request-21-65-1,noise pollution laws,increased costs for businesses,yes,no
request-21-65-2,increased costs for businesses,reduced economic activity,yes,no
request-21-65-3,reduced economic activity,lower supply,yes,no
request-21-65-4,lower supply,shortages,yes,yes
request-21-66-0,united states policies,waste management policies,no,no
request-21-66-1,waste management policies,increased recycling costs,yes,yes
request-21-66-2,increased recycling costs,reduced recycling rates,no,yes
request-21-66-3,reduced recycling rates,resource depletion,yes,no
request-21-66-4,resource depletion,shortages,yes,yes
request-21-67-0,united states policies,climate change denial,no,no
request-21-67-1,climate change denial,lack of environmental action,yes,no
request-21-67-2,lack of environmental action,accelerated resource depletion,yes,no
request-21-67-3,accelerated resource depletion,shortages,yes,yes
request-21-68-0,united states policies,fossil fuel lobbying,yes,yes
request-21-68-1,fossil fuel lobbying,delayed transition to renewables,yes,yes
request-21-68-2,delayed transition to renewables,continued dependence on finite resources,yes,yes
request-21-68-3,continued dependence on finite resources,depletion,yes,yes
request-21-68-4,depletion,shortages,yes,yes
request-21-69-0,united states policies,agricultural lobbying,yes,yes
request-21-69-1,agricultural lobbying,subsidies for resourceintensive crops,yes,yes
request-21-69-2,subsidies for resourceintensive crops,overuse of water and land,yes,yes
request-21-69-3,overuse of water and land,degradation,yes,yes
request-21-69-4,degradation,reduced yields,yes,no
request-21-69-5,reduced yields,shortages,yes,yes
request-21-70-0,united states policies,pharmaceutical lobbying,yes,yes
request-21-70-1,pharmaceutical lobbying,high drug prices,yes,yes
request-21-70-2,high drug prices,reduced access to medications,yes,no
request-21-70-3,reduced access to medications,health decline,yes,yes
request-21-70-4,health decline,increased demand for healthcare,yes,no
request-21-70-5,increased demand for healthcare,shortages of medical resources,yes,yes
request-21-70-6,shortages of medical resources,shortages,yes,yes
request-21-71-0,united states policies,insurance industry regulations,yes,yes
request-21-71-1,insurance industry regulations,increased healthcare costs,yes,no
request-21-71-2,increased healthcare costs,reduced preventive care,no,yes
request-21-71-3,reduced preventive care,increased chronic diseases,yes,no
request-21-71-4,increased chronic diseases,higher demand for treatments,yes,no
request-21-71-5,higher demand for treatments,shortages,yes,yes
request-21-72-0,united states policies,telecommunications lobbying,yes,yes
request-21-72-1,telecommunications lobbying,limited broadband access,yes,yes
request-21-72-2,limited broadband access,reduced remote work capabilities,yes,yes
request-21-72-3,reduced remote work capabilities,increased commuting,yes,no
request-21-72-4,increased commuting,higher fuel demand,yes,yes
request-21-72-5,higher fuel demand,energy shortages,no,yes
request-21-72-6,energy shortages,shortages,no,yes
request-21-73-0,united states policies,media consolidation,yes,no
request-21-73-1,media consolidation,reduced diverse perspectives,yes,no
request-21-73-2,reduced diverse perspectives,social unrest,yes,no
request-21-73-3,social unrest,increased demand for emergency services,yes,no
request-21-73-4,increased demand for emergency services,resource diversion,yes,yes
request-21-73-5,resource diversion,shortages,yes,yes
request-21-74-0,united states policies,corporate tax breaks,yes,no
request-21-74-1,corporate tax breaks,increased wealth inequality,no,no
request-21-74-2,increased wealth inequality,reduced social mobility,yes,yes
request-21-74-3,reduced social mobility,labor shortages in essential services,no,yes
request-21-74-4,labor shortages in essential services,shortages,yes,yes
request-21-75-0,united states policies,deregulation of financial markets,no,no
request-21-75-1,deregulation of financial markets,economic instability,yes,no
request-21-75-2,economic instability,market crashes,yes,yes
request-21-75-3,market crashes,reduced investment,yes,no
request-21-75-4,reduced investment,production decline,yes,yes
request-21-75-5,production decline,shortages,yes,yes
request-21-76-0,united states policies,increased military presence abroad,yes,no
request-21-76-1,increased military presence abroad,global tensions,yes,yes
request-21-76-2,global tensions,trade disruptions,yes,yes
request-21-76-3,trade disruptions,supply chain issues,yes,yes
request-21-76-4,supply chain issues,shortages,yes,yes
request-21-77-0,united states policies,domestic surveillance expansion,yes,no
request-21-77-1,domestic surveillance expansion,erosion of trust,yes,yes
request-21-77-2,erosion of trust,social unrest,yes,yes
request-21-77-3,social unrest,increased demand for emergency resources,yes,yes
request-21-77-4,increased demand for emergency resources,shortages,yes,yes
request-21-78-0,united states policies,reduction of international aid,yes,no
request-21-78-1,reduction of international aid,global poverty increase,yes,no
request-21-78-2,global poverty increase,mass migration,no,no
request-21-78-3,mass migration,strain on domestic resources,yes,yes
request-21-78-4,strain on domestic resources,shortages,yes,yes
request-21-79-0,united states policies,protectionist trade policies,yes,no
request-21-79-1,protectionist trade policies,retaliatory tariffs,yes,yes
request-21-79-2,retaliatory tariffs,global trade decline,yes,yes
request-21-79-3,global trade decline,supply chain disruptions,yes,yes
request-21-79-4,supply chain disruptions,shortages,yes,yes
request-21-80-0,united states policies,expansion of national parks,yes,no
request-21-80-1,expansion of national parks,restricted resource extraction,yes,no
request-21-80-2,restricted resource extraction,supply constraints,yes,yes
request-21-80-3,supply constraints,shortages,yes,yes
request-21-81-0,united states policies,stricter building codes,yes,no
request-21-81-1,stricter building codes,increased construction costs,yes,no
request-21-81-2,increased construction costs,reduced housing development,yes,yes
request-21-81-3,reduced housing development,housing shortages,yes,yes
request-21-81-4,housing shortages,shortages,yes,yes
request-21-82-0,united states policies,increased funding for arts,no,no
request-21-82-1,increased funding for arts,diversion of resources,no,no
request-21-82-2,diversion of resources,neglect of essential services,yes,yes
request-21-82-3,neglect of essential services,shortages,yes,yes
request-21-83-0,united states policies,emphasis on standardized education,yes,yes
request-21-83-1,emphasis on standardized education,lack of skilled labor,no,yes
request-21-83-2,lack of skilled labor,production inefficiencies,yes,no
request-21-83-3,production inefficiencies,shortages,yes,yes
request-21-84-0,united states policies,reduction of corporate taxes,yes,no
request-21-84-1,reduction of corporate taxes,increased wealth gap,no,no
request-21-84-2,increased wealth gap,reduced consumer spending,no,no
request-21-84-3,reduced consumer spending,economic downturn,yes,yes
request-21-84-4,economic downturn,production decline,yes,yes
request-21-84-5,production decline,shortages,yes,yes
request-21-85-0,united states policies,increased regulation on small businesses,yes,no
request-21-85-1,increased regulation on small businesses,reduced entrepreneurship,yes,no
request-21-85-2,reduced entrepreneurship,economic stagnation,no,yes
request-21-85-3,economic stagnation,reduced supply,no,no
request-21-85-4,reduced supply,shortages,yes,yes
request-21-86-0,united states policies,decreased funding for public transportation,no,no
request-21-86-1,decreased funding for public transportation,increased reliance on personal vehicles,yes,yes
request-21-86-2,increased reliance on personal vehicles,higher fuel demand,yes,yes
request-21-86-3,higher fuel demand,energy shortages,no,yes
request-21-86-4,energy shortages,shortages,no,yes
request-21-87-0,united states policies,increased investment in fossil fuels,no,no
request-21-87-1,increased investment in fossil fuels,delayed transition to renewables,yes,no
request-21-87-2,delayed transition to renewables,resource depletion,no,yes
request-21-87-3,resource depletion,shortages,yes,yes
request-21-88-0,united states policies,trade agreements favoring intellectual property,yes,yes
request-21-88-1,trade agreements favoring intellectual property,limited access to generic medications,yes,no
request-21-88-2,limited access to generic medications,health decline,yes,no
request-21-88-3,health decline,increased demand for medical resources,yes,no
request-21-88-4,increased demand for medical resources,shortages,yes,yes
request-21-89-0,united states policies,sanctions on pharmaceutical exports,yes,no
request-21-89-1,sanctions on pharmaceutical exports,reduced access to medications globally,yes,no
request-21-89-2,reduced access to medications globally,health crises,yes,yes
request-21-89-3,health crises,increased demand for domestic healthcare,yes,no
request-21-89-4,increased demand for domestic healthcare,shortages,yes,yes
request-21-90-0,united states policies,restrictions on agricultural exports,yes,yes
request-21-90-1,restrictions on agricultural exports,global food shortages,no,yes
request-21-90-2,global food shortages,increased demand for domestic food,yes,no
request-21-90-3,increased demand for domestic food,supply struggles,yes,yes
request-21-90-4,supply struggles,shortages,yes,yes
request-21-91-0,united states policies,export bans on critical resources,yes,yes
request-21-91-1,export bans on critical resources,global supply chain disruptions,yes,yes
request-21-91-2,global supply chain disruptions,shortages,yes,yes
request-21-92-0,united states policies,increased military spending,yes,no
request-21-92-1,increased military spending,diversion of resources,yes,yes
request-21-92-2,diversion of resources,neglect of domestic infrastructure,yes,yes
request-21-92-3,neglect of domestic infrastructure,failures,yes,yes
request-21-92-4,failures,shortages,yes,yes
request-21-93-0,united states policies,implementation of tariffs,yes,yes
request-21-93-1,implementation of tariffs,increased costs for imported goods,yes,yes
request-21-93-2,increased costs for imported goods,reduced affordability,yes,yes
request-21-93-3,reduced affordability,decreased demand,yes,no
request-21-93-4,decreased demand,production cutbacks,yes,no
request-21-93-5,production cutbacks,shortages,yes,yes
request-21-94-0,united states policies,reduction of tariffs,no,no
request-21-94-1,reduction of tariffs,increased imports,yes,no
request-21-94-2,increased imports,domestic industry decline,no,yes
request-21-94-3,domestic industry decline,job losses,yes,yes
request-21-94-4,job losses,economic downturn,yes,yes
request-21-94-5,economic downturn,shortages,no,yes
request-21-95-0,united states policies,increased subsidies for domestic industries,yes,no
request-21-95-1,increased subsidies for domestic industries,overproduction,yes,yes
request-21-95-2,overproduction,resource depletion,yes,no
request-21-95-3,resource depletion,shortages,yes,yes
request-21-96-0,united states policies,decreased subsidies for domestic industries,yes,no
request-21-96-1,decreased subsidies for domestic industries,industry decline,yes,yes
request-21-96-2,industry decline,job losses,yes,no
request-21-96-3,job losses,economic contraction,yes,yes
request-21-96-4,economic contraction,shortages,no,yes
request-21-97-0,united states policies,increased regulation on financial institutions,yes,no
request-21-97-1,increased regulation on financial institutions,reduced lending,yes,yes
request-21-97-2,reduced lending,economic slowdown,yes,yes
request-21-97-3,economic slowdown,reduced supply,no,no
request-21-97-4,reduced supply,shortages,yes,yes
request-21-98-0,united states policies,decreased regulation on financial institutions,yes,no
request-21-98-1,decreased regulation on financial institutions,economic crisis,yes,no
request-22-0-0,democratic party of the united states,economic policies,yes,no
request-22-0-1,economic policies,increased government spending,yes,no
request-22-0-2,increased government spending,higher demand for goods and services,yes,no
request-22-0-3,higher demand for goods and services,inflation,yes,no
request-22-1-0,democratic party of the united states,taxation laws,no,no
request-22-1-1,taxation laws,reduced private sector investment,yes,no
request-22-1-2,reduced private sector investment,decreased productivity,no,yes
request-22-1-3,decreased productivity,shortage of goods,no,yes
request-22-1-4,shortage of goods,inflation,no,no
request-22-2-0,democratic party of the united states,regulation policies,yes,no
request-22-2-1,regulation policies,increased business costs,yes,yes
request-22-2-2,increased business costs,higher prices,yes,yes
request-22-2-3,higher prices,inflation,no,yes
request-22-3-0,democratic party of the united states,monetary policy influence,yes,no
request-22-3-1,monetary policy influence,federal reserve actions,yes,yes
request-22-3-2,federal reserve actions,increased money supply,yes,yes
request-22-3-3,increased money supply,inflation,yes,yes
request-22-4-0,democratic party of the united states,trade agreements,no,no
request-22-4-1,trade agreements,import restrictions,no,no
request-22-4-2,import restrictions,reduced competition,yes,no
request-22-4-3,reduced competition,higher domestic prices,yes,no
request-22-4-4,higher domestic prices,inflation,yes,yes
request-22-5-0,democratic party of the united states,labor laws,no,no
request-22-5-1,labor laws,increased wages,yes,no
request-22-5-2,increased wages,higher production costs,yes,no
request-22-5-3,higher production costs,increased prices,yes,yes
request-22-5-4,increased prices,inflation,yes,yes
request-22-6-0,democratic party of the united states,environmental policies,yes,no
request-22-6-1,environmental policies,increased energy costs,yes,no
request-22-6-2,increased energy costs,higher production expenses,yes,yes
request-22-6-3,higher production expenses,increased consumer prices,yes,yes
request-22-6-4,increased consumer prices,inflation,yes,yes
request-22-7-0,democratic party of the united states,healthcare policies,yes,no
request-22-7-1,healthcare policies,increased healthcare costs,yes,yes
request-22-7-2,increased healthcare costs,higher insurance premiums,yes,no
request-22-7-3,higher insurance premiums,reduced consumer spending power,yes,no
request-22-7-4,reduced consumer spending power,demandpull inflation,no,yes
request-22-8-0,democratic party of the united states,education policies,yes,no
request-22-8-1,education policies,increased student debt,yes,no
request-22-8-2,increased student debt,reduced consumer spending,no,no
request-22-8-3,reduced consumer spending,economic slowdown,yes,yes
request-22-8-4,economic slowdown,costpush inflation,yes,no
request-22-9-0,democratic party of the united states,immigration policies,yes,no
request-22-9-1,immigration policies,labor market shifts,yes,no
request-22-9-2,labor market shifts,wage pressures,yes,yes
request-22-9-3,wage pressures,increased production costs,yes,yes
request-22-9-4,increased production costs,inflation,no,yes
request-23-0-0,people from balochistan,face economic instability,no,yes
request-23-0-1,face economic instability,lead to deforestation for economic gain,yes,no
request-23-0-2,lead to deforestation for economic gain,contribute to climate change,yes,yes
request-23-1-0,people from balochistan,experience water scarcity,yes,no
request-23-1-1,experience water scarcity,increase in greenhouse gas emissions from industrial solutions,yes,no
request-23-1-2,increase in greenhouse gas emissions from industrial solutions,accelerate climate change,yes,yes
request-23-2-0,people from balochistan,migrate due to environmental degradation,yes,yes
request-23-2-1,migrate due to environmental degradation,put pressure on urban resources,yes,yes
request-23-2-2,put pressure on urban resources,amplify climate change effects,yes,yes
request-23-3-0,people from balochistan,lack access to clean energy,no,no
request-23-3-1,lack access to clean energy,rely on fossil fuels,yes,no
request-23-3-2,rely on fossil fuels,exacerbate climate change,yes,yes
request-23-4-0,people from balochistan,suffer from soil degradation,yes,yes
request-23-4-1,suffer from soil degradation,reduce carbon sequestration,yes,yes
request-23-4-2,reduce carbon sequestration,worsen climate change,yes,no
request-23-5-0,people from balochistan,engage in unsustainable agriculture,yes,no
request-23-5-1,engage in unsustainable agriculture,release methane and nitrous oxide,yes,yes
request-23-5-2,release methane and nitrous oxide,intensify climate change,yes,yes
request-23-6-0,people from balochistan,face increased frequency of natural disasters,no,no
request-23-6-1,face increased frequency of natural disasters,strain on global aid and resources,yes,no
request-23-6-2,strain on global aid and resources,divert attention from climate change mitigation,yes,yes
request-23-7-0,people from balochistan,have limited access to education on climate change,yes,no
request-23-7-1,have limited access to education on climate change,hinder global awareness and action,yes,yes
request-23-7-2,hinder global awareness and action,slow progress against climate change,yes,yes
request-23-8-0,people from balochistan,rely heavily on livestock for livelihood,yes,no
request-23-8-1,rely heavily on livestock for livelihood,increase in methane emissions,yes,no
request-23-8-2,increase in methane emissions,contribute significantly to climate change,yes,yes
request-23-9-0,people from balochistan,experience food insecurity,yes,no
request-23-9-1,experience food insecurity,drive unsustainable land use practices,yes,no
request-23-9-2,drive unsustainable land use practices,release stored carbon into the atmosphere,yes,yes
request-23-9-3,release stored carbon into the atmosphere,accelerate climate change,yes,yes
request-24-0-0,rich countries,high industrialization,yes,yes
request-24-0-1,high industrialization,increased greenhouse gas emissions,yes,no
request-24-0-2,increased greenhouse gas emissions,climate change,yes,no
request-24-1-0,rich countries,high energy consumption,yes,no
request-24-1-1,high energy consumption,increased greenhouse gas emissions,yes,no
request-24-1-2,increased greenhouse gas emissions,climate change,yes,no
request-24-2-0,rich countries,large transportation sector,yes,no
request-24-2-1,large transportation sector,increased greenhouse gas emissions,yes,no
request-24-2-2,increased greenhouse gas emissions,climate change,yes,no
request-24-3-0,rich countries,high meat consumption,no,no
request-24-3-1,high meat consumption,increased greenhouse gas emissions,yes,yes
request-24-3-2,increased greenhouse gas emissions,climate change,yes,no
request-24-4-0,rich countries,high waste production,no,no
request-24-4-1,high waste production,increased greenhouse gas emissions,yes,no
request-24-4-2,increased greenhouse gas emissions,climate change,yes,no
request-24-5-0,rich countries,high consumption of fossil fuels,yes,no
request-24-5-1,high consumption of fossil fuels,increased greenhouse gas emissions,yes,yes
request-24-5-2,increased greenhouse gas emissions,climate change,yes,no
request-24-6-0,rich countries,large manufacturing sector,no,no
request-24-6-1,large manufacturing sector,increased greenhouse gas emissions,yes,no
request-24-6-2,increased greenhouse gas emissions,climate change,yes,no
request-24-7-0,rich countries,high population growth,no,no
request-24-7-1,high population growth,increased resource consumption,yes,no
request-24-7-2,increased resource consumption,increased greenhouse gas emissions,yes,yes
request-24-7-3,increased greenhouse gas emissions,climate change,yes,no
request-24-8-0,rich countries,high economic growth,no,no
request-24-8-1,high economic growth,increased industrial activity,yes,yes
request-24-8-2,increased industrial activity,increased greenhouse gas emissions,yes,no
request-24-8-3,increased greenhouse gas emissions,climate change,yes,no
