custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-34-3-0,burning fossil fuels,chemical reaction with oxygen,yes,yes
request-34-3-1,chemical reaction with oxygen,production of carbon dioxide and heat,"i cannot provide a simple ""yes"" or ""no"" response, as it depends on the specific chemical reaction involved",yes
request-34-3-2,production of carbon dioxide and heat,release of greenhouse gases into the atmosphere,yes,yes
request-35-0-0,burning biomass,combustion reaction,yes,yes
request-35-0-1,combustion reaction,production of carbon dioxide and water vapor,yes,no
request-35-0-2,production of carbon dioxide and water vapor,release of greenhouse gases into the atmosphere,yes,no
request-35-1-0,burning biomass,oxidation of organic compounds,yes,yes
request-35-1-1,oxidation of organic compounds,breakdown of carbonbased molecules,yes,yes
request-35-1-2,breakdown of carbonbased molecules,production of carbon dioxide and water vapor,yes,yes
request-35-1-3,production of carbon dioxide and water vapor,release of greenhouse gases into the atmosphere,yes,no
request-35-2-0,burning biomass,thermal decomposition of organic matter,yes,no
request-35-2-1,thermal decomposition of organic matter,formation of volatile gases,yes,no
request-35-2-2,formation of volatile gases,production of carbon dioxide and water vapor,yes,yes
request-35-2-3,production of carbon dioxide and water vapor,release of greenhouse gases into the atmosphere,yes,no
request-35-3-0,burning biomass,chemical reaction with oxygen,yes,yes
request-35-3-1,chemical reaction with oxygen,oxidation of carboncontaining molecules,yes,yes
request-35-3-2,oxidation of carboncontaining molecules,production of carbon dioxide and water vapor,yes,yes
request-35-3-3,production of carbon dioxide and water vapor,release of greenhouse gases into the atmosphere,yes,no
request-36-0-0,increase in co2,global warming,yes,no
request-36-0-1,global warming,rise in sea levels,yes,no
request-36-0-2,rise in sea levels,coastal erosion,yes,no
request-36-0-3,coastal erosion,loss of infrastructure,yes,yes
request-36-0-4,loss of infrastructure,loss of prosperity,yes,yes
request-36-1-0,increase in co2,global warming,yes,no
request-36-1-1,global warming,extreme weather events,yes,no
request-36-1-2,extreme weather events,crop failures,yes,no
request-36-1-3,crop failures,food shortages,yes,no
request-36-1-4,food shortages,economic instability,yes,yes
request-36-1-5,economic instability,loss of prosperity,yes,yes
request-36-2-0,increase in co2,ocean acidification,yes,no
request-36-2-1,ocean acidification,decline of marine ecosystems,yes,no
request-36-2-2,decline of marine ecosystems,disruption of food chains,yes,yes
request-36-2-3,disruption of food chains,loss of biodiversity,yes,yes
request-36-2-4,loss of biodiversity,decreased ecotourism,yes,yes
request-36-2-5,decreased ecotourism,loss of prosperity,yes,yes
request-36-3-0,increase in co2,global warming,yes,yes
request-36-3-1,global warming,changes in precipitation patterns,yes,no
request-36-3-2,changes in precipitation patterns,droughts,yes,yes
request-36-3-3,droughts,water scarcity,yes,no
request-36-3-4,water scarcity,reduced agricultural productivity,yes,no
request-36-3-5,reduced agricultural productivity,loss of prosperity,yes,yes
request-36-4-0,increase in co2,global warming,yes,yes
request-36-4-1,global warming,increased spread of diseases,yes,no
request-36-4-2,increased spread of diseases,negative impacts on human health,yes,yes
request-36-4-3,negative impacts on human health,reduced labor productivity,yes,yes
request-36-4-4,reduced labor productivity,economic downturn,yes,yes
request-36-4-5,economic downturn,loss of prosperity,yes,yes
request-37-0-0,co2,atmospheric co2 concentration,yes,no
request-37-0-1,atmospheric co2 concentration,increased atmospheric co2 concentration,no,yes
request-37-0-2,increased atmospheric co2 concentration,enhanced photosynthesis,yes,no
request-37-0-3,enhanced photosynthesis,growth of plants,yes,yes
request-37-1-0,co2,greenhouse effect,yes,no
request-37-1-1,greenhouse effect,global warming,yes,no
request-37-1-2,global warming,increased temperatures,yes,no
request-37-1-3,increased temperatures,longer growing seasons,yes,no
request-37-1-4,longer growing seasons,growth of plants,yes,no
request-37-2-0,co2,acidification of oceans,yes,no
request-37-2-1,acidification of oceans,decreased ph levels,yes,yes
request-37-2-2,decreased ph levels,increased availability of nutrients,no,yes
request-37-2-3,increased availability of nutrients,growth of phytoplankton,yes,no
request-37-2-4,growth of phytoplankton,growth of plants,no,no
request-37-3-0,co2,increased atmospheric co2 concentration,yes,no
request-37-3-1,increased atmospheric co2 concentration,stimulated microbial activity,yes,yes
request-37-3-2,stimulated microbial activity,increased soil nitrogen,yes,yes
request-37-3-3,increased soil nitrogen,growth of plants,yes,no
request-37-4-0,co2,increased atmospheric co2 concentration,yes,no
request-37-4-1,increased atmospheric co2 concentration,changed precipitation patterns,yes,no
request-37-4-2,changed precipitation patterns,increased water availability,no,no
request-37-4-3,increased water availability,growth of plants,yes,no
request-38-0-0,plants,photosynthesis,yes,no
request-38-0-1,photosynthesis,light absorption,yes,yes
request-38-0-2,light absorption,water absorption,no,yes
request-38-0-3,water absorption,carbon dioxide absorption,no,yes
request-38-0-4,carbon dioxide absorption,glucose production,yes,yes
request-38-0-5,glucose production,oxygen release,yes,no
request-38-1-0,plants,chlorophyll production,yes,no
request-38-1-1,chlorophyll production,light absorption,yes,yes
request-38-1-2,light absorption,water absorption,no,yes
request-38-1-3,water absorption,carbon dioxide absorption,yes,no
request-38-1-4,carbon dioxide absorption,glucose production,yes,yes
request-38-1-5,glucose production,oxygen release,yes,no
request-38-2-0,plants,root growth,no,no
request-38-2-1,root growth,water absorption,no,no
request-38-2-2,water absorption,carbon dioxide absorption,no,no
request-38-2-3,carbon dioxide absorption,photosynthesis,no,yes
request-38-2-4,photosynthesis,glucose production,yes,no
request-38-2-5,glucose production,oxygen release,yes,no
request-38-3-0,plants,leaf growth,no,no
request-38-3-1,leaf growth,light absorption,no,yes
request-38-3-2,light absorption,carbon dioxide absorption,no,yes
request-38-3-3,carbon dioxide absorption,photosynthesis,no,yes
request-38-3-4,photosynthesis,glucose production,yes,no
request-38-3-5,glucose production,oxygen release,yes,no
request-38-4-0,plants,stomata opening,yes,no
request-38-4-1,stomata opening,carbon dioxide absorption,yes,no
request-38-4-2,carbon dioxide absorption,photosynthesis,no,yes
request-38-4-3,photosynthesis,glucose production,yes,no
request-38-4-4,glucose production,oxygen release,yes,no
request-39-0-0,fumigation,pesticide release,yes,no
request-39-0-1,pesticide release,soil contamination,yes,no
request-39-0-2,soil contamination,microbial disruption,yes,no
request-39-0-3,microbial disruption,decomposition slowdown,yes,yes
request-39-0-4,decomposition slowdown,organic matter accumulation,yes,yes
request-39-0-5,organic matter accumulation,anaerobic conditions,yes,yes
request-39-0-6,anaerobic conditions,methane production,yes,no
request-39-0-7,methane production,increase in co2,yes,yes
request-39-1-0,fumigation,pesticide release,yes,no
request-39-1-1,pesticide release,plant damage,yes,yes
request-39-1-2,plant damage,reduced photosynthesis,yes,yes
request-39-1-3,reduced photosynthesis,decreased oxygen production,yes,no
request-39-1-4,decreased oxygen production,increased respiration,yes,no
request-39-1-5,increased respiration,increase in co2,yes,yes
request-39-2-0,fumigation,pesticide release,yes,no
request-39-2-1,pesticide release,soil aeration reduction,yes,yes
request-39-2-2,soil aeration reduction,root system damage,yes,yes
request-39-2-3,root system damage,plant water stress,yes,yes
request-39-2-4,plant water stress,increased respiration,yes,no
request-39-2-5,increased respiration,increase in co2,yes,yes
request-39-3-0,fumigation,pesticide release,yes,no
request-39-3-1,pesticide release,microbial death,yes,yes
request-39-3-2,microbial death,nutrient imbalance,yes,yes
request-39-3-3,nutrient imbalance,soil acidification,yes,yes
request-39-3-4,soil acidification,increased microbial respiration,no,yes
request-39-3-5,increased microbial respiration,increase in co2,yes,yes
request-39-4-0,fumigation,pesticide release,yes,yes
request-39-4-1,pesticide release,insect population decline,yes,no
request-39-4-2,insect population decline,ecosystem disruption,yes,yes
request-39-4-3,ecosystem disruption,decomposition slowdown,yes,yes
request-39-4-4,decomposition slowdown,organic matter accumulation,yes,yes
request-39-4-5,organic matter accumulation,anaerobic conditions,yes,yes
request-39-4-6,anaerobic conditions,methane production,yes,no
request-39-4-7,methane production,increase in co2,yes,yes
request-40-0-0,increase in co2,rise in atmospheric co2 concentration,yes,no
request-40-0-1,rise in atmospheric co2 concentration,enhanced greenhouse effect,yes,no
request-40-0-2,enhanced greenhouse effect,increase in global temperatures,yes,yes
request-40-0-3,increase in global temperatures,change in climate patterns,yes,yes
request-40-0-4,change in climate patterns,increase in photosynthesis,no,yes
request-40-1-0,increase in co2,rise in atmospheric co2 concentration,yes,yes
request-40-1-1,rise in atmospheric co2 concentration,stimulation of plant growth,yes,no
request-40-1-2,stimulation of plant growth,increase in plant biomass,yes,no
request-40-1-3,increase in plant biomass,increase in photosynthesis,yes,yes
request-40-2-0,increase in co2,rise in atmospheric co2 concentration,yes,yes
request-40-2-1,rise in atmospheric co2 concentration,increased availability of co2 for plants,yes,no
request-40-2-2,increased availability of co2 for plants,boost in plant metabolism,yes,no
request-40-2-3,boost in plant metabolism,increase in photosynthesis,yes,yes
request-40-3-0,increase in co2,rise in atmospheric co2 concentration,yes,yes
request-40-3-1,rise in atmospheric co2 concentration,favorable conditions for plant growth,yes,no
request-40-3-2,favorable conditions for plant growth,increased plant water use efficiency,yes,yes
request-40-3-3,increased plant water use efficiency,increase in photosynthesis,no,yes
request-40-4-0,increase in co2,rise in atmospheric co2 concentration,yes,no
request-40-4-1,rise in atmospheric co2 concentration,reduced photorespiration,yes,no
request-40-4-2,reduced photorespiration,increased rubisco activity,yes,no
request-40-4-3,increased rubisco activity,increase in photosynthesis,yes,yes
request-41-0-0,increase in photosynthesis,increase in glucose production,yes,no
request-41-0-1,increase in glucose production,increase in energy availability,yes,no
request-41-0-2,increase in energy availability,increase in biomass,yes,yes
request-41-1-0,increase in photosynthesis,increase in carbon fixation,yes,no
request-41-1-1,increase in carbon fixation,increase in organic compound synthesis,yes,yes
request-41-1-2,increase in organic compound synthesis,increase in biomass,yes,yes
request-41-2-0,increase in photosynthesis,increase in atp production,yes,no
request-41-2-1,increase in atp production,increase in cellular metabolism,no,yes
request-41-2-2,increase in cellular metabolism,increase in biomass,yes,yes
request-41-3-0,increase in photosynthesis,increase in oxygen production,yes,no
request-41-3-1,increase in oxygen production,increase in aerobic respiration,no,no
request-41-3-2,increase in aerobic respiration,increase in energy availability,yes,yes
request-41-3-3,increase in energy availability,increase in biomass,yes,yes
request-41-4-0,increase in photosynthesis,increase in nutrient uptake,yes,yes
request-41-4-1,increase in nutrient uptake,increase in nutrient availability,no,yes
request-41-4-2,increase in nutrient availability,increase in biomass,yes,yes
request-42-0-0,natural greenhouse effect,trapping of heat by greenhouse gases,yes,yes
request-42-0-1,trapping of heat by greenhouse gases,increased global temperatures,yes,no
request-42-0-2,increased global temperatures,melting of polar ice caps,yes,yes
request-42-0-3,melting of polar ice caps,increased surface albedo,no,no
request-42-0-4,increased surface albedo,reflection of solar radiation back into space,yes,yes
request-42-1-0,natural greenhouse effect,trapping of heat by greenhouse gases,yes,yes
request-42-1-1,trapping of heat by greenhouse gases,warmer atmosphere,yes,no
request-42-1-2,warmer atmosphere,more water evaporation,yes,yes
request-42-1-3,more water evaporation,increased cloud formation,yes,no
request-42-1-4,increased cloud formation,clouds reflecting solar radiation,yes,no
request-42-1-5,clouds reflecting solar radiation,reflection of solar radiation back into space,yes,yes
request-42-2-0,natural greenhouse effect,trapping of heat by greenhouse gases,yes,yes
request-42-2-1,trapping of heat by greenhouse gases,warmer oceans,yes,no
request-42-2-2,warmer oceans,phytoplankton growth,no,no
request-42-2-3,phytoplankton growth,increased oceanic albedo,no,no
request-42-2-4,increased oceanic albedo,reflection of solar radiation back into space,yes,yes
request-42-3-0,natural greenhouse effect,trapping of heat by greenhouse gases,yes,yes
request-42-3-1,trapping of heat by greenhouse gases,warmer atmosphere,yes,yes
request-42-3-2,warmer atmosphere,changes in atmospheric circulation,yes,no
request-42-3-3,changes in atmospheric circulation,increased aerosol presence,yes,yes
request-42-3-4,increased aerosol presence,aerosols reflecting solar radiation,yes,no
request-42-3-5,aerosols reflecting solar radiation,reflection of solar radiation back into space,yes,yes
request-43-0-0,excess of co2,deforestation,no,yes
request-43-0-1,deforestation,less carbon absorption,yes,no
request-43-0-2,less carbon absorption,increase in co2,yes,yes
request-43-1-0,excess of co2,burning of fossil fuels,no,yes
request-43-1-1,burning of fossil fuels,release of stored carbon,yes,no
request-43-1-2,release of stored carbon,increase in co2,yes,yes
request-43-2-0,excess of co2,industrial processes,no,yes
request-43-2-1,industrial processes,emission of greenhouse gases,yes,no
request-43-2-2,emission of greenhouse gases,increase in co2,yes,no
request-43-3-0,excess of co2,agricultural activities,no,yes
request-43-3-1,agricultural activities,soil degradation,yes,no
request-43-3-2,soil degradation,less carbon sequestration,yes,yes
request-43-3-3,less carbon sequestration,increase in co2,yes,no
request-43-4-0,excess of co2,population growth,no,yes
request-43-4-1,population growth,increased energy demand,yes,no
request-43-4-2,increased energy demand,burning of fossil fuels,yes,no
request-43-4-3,burning of fossil fuels,increase in co2,yes,no
request-43-4-4,increase in co2,,no,no
request-44-0-0,increase in co2,trapping of heat in the atmosphere,yes,no
request-44-0-1,trapping of heat in the atmosphere,rise in earth's average temperature,yes,no
request-44-0-2,rise in earth's average temperature,global warming,no,no
request-44-1-0,increase in co2,enhanced greenhouse effect,yes,no
request-44-1-1,enhanced greenhouse effect,trapping of heat in the atmosphere,yes,yes
request-44-1-2,trapping of heat in the atmosphere,rise in earth's average temperature,yes,yes
request-44-1-3,rise in earth's average temperature,global warming,no,yes
request-44-2-0,increase in co2,absorption of infrared radiation,yes,no
request-44-2-1,absorption of infrared radiation,trapping of heat in the atmosphere,yes,yes
request-44-2-2,trapping of heat in the atmosphere,rise in earth's average temperature,yes,yes
request-44-2-3,rise in earth's average temperature,global warming,no,yes
request-44-3-0,increase in co2,reduction of earth's albedo,yes,no
request-44-3-1,reduction of earth's albedo,increased absorption of solar radiation,yes,yes
request-44-3-2,increased absorption of solar radiation,rise in earth's average temperature,yes,no
request-44-3-3,rise in earth's average temperature,global warming,no,yes
request-44-4-0,increase in co2,disruption of ocean's carbon cycle,yes,yes
request-44-4-1,disruption of ocean's carbon cycle,decreased ability to absorb co2,yes,yes
request-44-4-2,decreased ability to absorb co2,increased atmospheric co2 concentration,yes,yes
request-44-4-3,increased atmospheric co2 concentration,trapping of heat in the atmosphere,yes,no
request-44-4-4,trapping of heat in the atmosphere,rise in earth's average temperature,yes,no
request-44-4-5,rise in earth's average temperature,global warming,no,yes
request-44-5-0,increase in co2,melting of arctic ice,yes,no
request-44-5-1,melting of arctic ice,decreased albedo,yes,yes
request-44-5-2,decreased albedo,increased absorption of solar radiation,yes,yes
request-44-5-3,increased absorption of solar radiation,rise in earth's average temperature,yes,yes
request-44-5-4,rise in earth's average temperature,global warming,no,yes
request-45-0-0,increase in co2,absorption of co2 by oceans,yes,no
request-45-0-1,absorption of co2 by oceans,increase in hydrogen ions in ocean water,yes,no
request-45-0-2,increase in hydrogen ions in ocean water,ocean acidification,yes,yes
request-45-1-0,increase in co2,rise in atmospheric co2 concentration,yes,no
request-45-1-1,rise in atmospheric co2 concentration,increase in co2 absorption by ocean surface,yes,no
request-45-1-2,increase in co2 absorption by ocean surface,increase in hydrogen ions in ocean water,yes,no
request-45-1-3,increase in hydrogen ions in ocean water,ocean acidification,yes,yes
request-45-2-0,increase in co2,enhanced greenhouse effect,yes,no
request-45-2-1,enhanced greenhouse effect,rise in global temperatures,yes,no
request-45-2-2,rise in global temperatures,increase in ocean temperatures,yes,yes
request-45-2-3,increase in ocean temperatures,increase in co2 solubility in ocean water,no,no
request-45-2-4,increase in co2 solubility in ocean water,increase in hydrogen ions in ocean water,yes,no
request-45-2-5,increase in hydrogen ions in ocean water,ocean acidification,yes,yes
request-45-3-0,increase in co2,rise in atmospheric co2 concentration,yes,no
request-45-3-1,rise in atmospheric co2 concentration,decrease in ph of ocean water,yes,no
request-45-3-2,decrease in ph of ocean water,increase in hydrogen ions in ocean water,yes,yes
request-45-3-3,increase in hydrogen ions in ocean water,ocean acidification,yes,yes
request-46-0-0,human activity,burning fossil fuels,yes,no
request-46-0-1,burning fossil fuels,releasing carbon dioxide,yes,no
request-46-0-2,releasing carbon dioxide,co2,yes,no
request-46-1-0,human activity,deforestation,yes,no
request-46-1-1,deforestation,decomposition of organic matter,yes,no
request-46-1-2,decomposition of organic matter,releasing carbon dioxide,yes,no
request-46-1-3,releasing carbon dioxide,co2,yes,no
request-46-2-0,human activity,agriculture,yes,no
request-46-2-1,agriculture,soil erosion,yes,no
request-46-2-2,soil erosion,decomposition of organic matter,yes,no
request-46-2-3,decomposition of organic matter,releasing carbon dioxide,yes,no
request-46-2-4,releasing carbon dioxide,co2,yes,no
request-46-3-0,human activity,industrial processes,yes,no
request-46-3-1,industrial processes,burning fossil fuels,yes,no
request-46-3-2,burning fossil fuels,releasing carbon dioxide,yes,no
request-46-3-3,releasing carbon dioxide,co2,yes,no
request-46-4-0,human activity,transportation,yes,no
request-46-4-1,transportation,burning fossil fuels,yes,no
request-46-4-2,burning fossil fuels,releasing carbon dioxide,yes,no
request-46-4-3,releasing carbon dioxide,co2,yes,no
request-46-5-0,human activity,land use changes,yes,no
request-46-5-1,land use changes,deforestation,yes,yes
request-46-5-2,deforestation,decomposition of organic matter,yes,no
request-46-5-3,decomposition of organic matter,releasing carbon dioxide,yes,no
request-46-5-4,releasing carbon dioxide,co2,yes,no
request-46-6-0,human activity,energy production,yes,no
request-46-6-1,energy production,burning fossil fuels,yes,yes
request-46-6-2,burning fossil fuels,releasing carbon dioxide,yes,no
request-46-6-3,releasing carbon dioxide,co2,yes,no
request-46-7-0,human activity,waste management,yes,no
request-46-7-1,waste management,decomposition of organic waste,yes,yes
request-46-7-2,decomposition of organic waste,releasing carbon dioxide,yes,no
request-46-7-3,releasing carbon dioxide,co2,yes,no
request-47-0-0,increase in co2,warmer temperatures,yes,yes
request-47-0-1,warmer temperatures,increased evaporation,yes,yes
request-47-0-2,increased evaporation,more rainfall,yes,yes
request-47-0-3,more rainfall,lush forests,yes,yes
request-47-1-0,increase in co2,warmer temperatures,yes,yes
request-47-1-1,warmer temperatures,longer growing seasons,yes,no
request-47-1-2,longer growing seasons,increased plant growth,yes,no
request-47-1-3,increased plant growth,lush forests,yes,no
request-47-2-0,increase in co2,warmer temperatures,yes,yes
request-47-2-1,warmer temperatures,thawing of permafrost,yes,yes
request-47-2-2,thawing of permafrost,release of nutrients,yes,no
request-47-2-3,release of nutrients,lush forests,yes,yes
request-47-3-0,increase in co2,increased photosynthesis,yes,no
request-47-3-1,increased photosynthesis,faster plant growth,yes,no
request-47-3-2,faster plant growth,lush forests,no,no
request-47-4-0,increase in co2,warmer temperatures,yes,yes
request-47-4-1,warmer temperatures,changes in precipitation patterns,yes,no
request-47-4-2,changes in precipitation patterns,increased water availability,no,yes
request-47-4-3,increased water availability,lush forests,yes,yes
request-48-0-0,modern wars,environmental degradation,yes,yes
request-48-0-1,environmental degradation,rising sea levels,yes,yes
request-48-0-2,rising sea levels,coastal erosion,yes,no
request-48-0-3,coastal erosion,sinking,yes,yes
request-48-1-0,modern wars,oil spills,yes,no
request-48-1-1,oil spills,marine pollution,yes,no
request-48-1-2,marine pollution,weakened ship hulls,yes,yes
request-48-1-3,weakened ship hulls,sinking,yes,no
request-48-2-0,modern wars,naval battles,yes,no
request-48-2-1,naval battles,ship damage,yes,no
request-48-2-2,ship damage,sinking,yes,no
request-48-3-0,modern wars,climate change,no,no
request-48-3-1,climate change,extreme weather events,yes,no
request-48-3-2,extreme weather events,storm surges,yes,no
request-48-3-3,storm surges,sinking,yes,no
request-48-4-0,modern wars,economic instability,yes,no
request-48-4-1,economic instability,reduced investment in infrastructure,yes,yes
request-48-4-2,reduced investment in infrastructure,poorly maintained ships,yes,yes
request-48-4-3,poorly maintained ships,sinking,yes,no
request-49-0-0,climate change,increased temperatures,yes,no
request-49-0-1,increased temperatures,changes in precipitation patterns,yes,no
request-49-0-2,changes in precipitation patterns,expansion of mosquito habitats,yes,no
request-49-0-3,expansion of mosquito habitats,increased mosquito populations,yes,no
request-49-0-4,increased mosquito populations,rise in infectious diseases,yes,no
request-49-1-0,climate change,warmer ocean temperatures,yes,no
request-49-1-1,warmer ocean temperatures,coral bleaching,yes,no
request-49-1-2,coral bleaching,disruption of marine ecosystems,yes,yes
request-49-1-3,disruption of marine ecosystems,changes in vector populations,yes,no
request-49-1-4,changes in vector populations,rise in infectious diseases,yes,yes
request-49-2-0,climate change,changes in weather patterns,yes,no
request-49-2-1,changes in weather patterns,increased frequency of natural disasters,yes,no
request-49-2-2,increased frequency of natural disasters,displacement of human populations,yes,no
request-49-2-3,displacement of human populations,overcrowding and poor sanitation,yes,yes
request-49-2-4,overcrowding and poor sanitation,rise in infectious diseases,yes,no
request-49-3-0,climate change,melting of polar ice caps,yes,yes
request-49-3-1,melting of polar ice caps,release of ancient viruses and bacteria,yes,no
request-49-3-2,release of ancient viruses and bacteria,introduction of new pathogens to human populations,yes,no
request-49-3-3,introduction of new pathogens to human populations,rise in infectious diseases,yes,no
request-49-4-0,climate change,droughts and water scarcity,yes,no
request-49-4-1,droughts and water scarcity,decreased food production,yes,no
request-49-4-2,decreased food production,malnutrition and weakened immune systems,yes,yes
request-49-4-3,malnutrition and weakened immune systems,rise in infectious diseases,yes,yes
request-49-5-0,climate change,increased frequency of heatwaves,yes,no
request-49-5-1,increased frequency of heatwaves,heat stress and cardiovascular disease,yes,no
request-49-5-2,heat stress and cardiovascular disease,weakened immune systems,yes,no
request-49-5-3,weakened immune systems,rise in infectious diseases,yes,yes
request-50-0-0,capitalism,economic growth,yes,no
request-50-0-1,economic growth,industrialization,yes,yes
request-50-0-2,industrialization,fossil fuel consumption,yes,yes
request-50-0-3,fossil fuel consumption,greenhouse gas emissions,yes,no
request-50-0-4,greenhouse gas emissions,climate change,yes,no
request-50-1-0,capitalism,consumerism,yes,no
request-50-1-1,consumerism,overconsumption of resources,yes,no
request-50-1-2,overconsumption of resources,deforestation,yes,yes
request-50-1-3,deforestation,loss of carbon sinks,yes,no
request-50-1-4,loss of carbon sinks,climate change,yes,yes
request-50-2-0,capitalism,globalization,yes,no
request-50-2-1,globalization,international trade,yes,yes
request-50-2-2,international trade,transportation of goods,yes,no
request-50-2-3,transportation of goods,greenhouse gas emissions,yes,no
request-50-2-4,greenhouse gas emissions,climate change,yes,no
request-50-3-0,capitalism,corporate profit motive,yes,no
request-50-3-1,corporate profit motive,lobbying against regulations,yes,no
request-50-3-2,lobbying against regulations,inadequate environmental policies,yes,yes
request-50-3-3,inadequate environmental policies,unchecked pollution,yes,no
request-50-3-4,unchecked pollution,climate change,yes,no
request-50-4-0,capitalism,resource extraction,yes,no
request-50-4-1,resource extraction,mining and drilling,no,yes
request-50-4-2,mining and drilling,environmental degradation,yes,no
request-50-4-3,environmental degradation,disruption of ecosystems,yes,yes
request-50-4-4,disruption of ecosystems,climate change,yes,yes
request-50-5-0,capitalism,agricultural industrialization,yes,no
request-50-5-1,agricultural industrialization,monoculture farming,yes,yes
request-50-5-2,monoculture farming,soil degradation,yes,no
request-50-5-3,soil degradation,increased greenhouse gas emissions,yes,yes
request-50-5-4,increased greenhouse gas emissions,climate change,yes,yes
request-50-6-0,capitalism,urbanization,yes,no
request-50-6-1,urbanization,increased energy consumption,yes,no
request-50-6-2,increased energy consumption,fossil fuel reliance,yes,yes
request-50-6-3,fossil fuel reliance,greenhouse gas emissions,yes,no
request-50-6-4,greenhouse gas emissions,climate change,yes,no
request-51-0-0,capitalism,exploitation of natural resources,"the relationship between capitalism and the exploitation of natural resources is complex and subject to various perspectives it can't be adequately answered with a simple ""yes"" or ""no""",no
request-51-0-1,exploitation of natural resources,deforestation and land degradation,yes,yes
request-51-0-2,deforestation and land degradation,loss of biodiversity,yes,no
request-51-0-3,loss of biodiversity,disruption of ecosystems,yes,yes
request-51-0-4,disruption of ecosystems,increased zoonotic transmission,yes,yes
request-51-0-5,increased zoonotic transmission,rise in infectious diseases,yes,yes
request-51-1-0,capitalism,globalization and trade,yes,no
request-51-1-1,globalization and trade,increased mobility and travel,yes,yes
request-51-1-2,increased mobility and travel,rapid spread of diseases across borders,yes,no
request-51-1-3,rapid spread of diseases across borders,overwhelmed public health systems,yes,yes
request-51-1-4,overwhelmed public health systems,rise in infectious diseases,yes,yes
request-51-2-0,capitalism,prioritization of profit over people,yes,no
request-51-2-1,prioritization of profit over people,inadequate investment in public health infrastructure,yes,yes
request-51-2-2,inadequate investment in public health infrastructure,weak disease surveillance and response,yes,no
request-51-2-3,weak disease surveillance and response,delayed detection and response to outbreaks,yes,yes
request-51-2-4,delayed detection and response to outbreaks,rise in infectious diseases,yes,yes
request-51-3-0,capitalism,environmental pollution and degradation,yes,no
request-51-3-1,environmental pollution and degradation,weakened immune systems,yes,no
request-51-3-2,weakened immune systems,increased susceptibility to infections,yes,no
request-51-3-3,increased susceptibility to infections,rise in infectious diseases,yes,no
request-51-4-0,capitalism,income inequality and poverty,yes,no
request-51-4-1,income inequality and poverty,limited access to healthcare and sanitation,yes,yes
request-51-4-2,limited access to healthcare and sanitation,poor living conditions and hygiene,yes,yes
request-51-4-3,poor living conditions and hygiene,increased risk of infection,yes,no
request-51-4-4,increased risk of infection,rise in infectious diseases,yes,yes
request-51-5-0,capitalism,antibiotic overuse and misuse,yes,no
request-51-5-1,antibiotic overuse and misuse,antimicrobial resistance,yes,no
request-51-5-2,antimicrobial resistance,reduced effectiveness of treatments,yes,no
request-51-5-3,reduced effectiveness of treatments,rise in infectious diseases,yes,yes
request-52-0-0,melting of glaciers,rise in sea levels,yes,no
request-52-0-1,rise in sea levels,increased coastal erosion,yes,no
request-52-0-2,increased coastal erosion,damage to coastal infrastructure,yes,yes
request-52-0-3,damage to coastal infrastructure,risk to arctic infrastructure,yes,no
request-52-1-0,melting of glaciers,changes in ocean currents,yes,yes
request-52-1-1,changes in ocean currents,shifts in weather patterns,yes,yes
request-52-1-2,shifts in weather patterns,increase in extreme weather events,yes,yes
request-52-1-3,increase in extreme weather events,damage to arctic infrastructure,yes,yes
request-52-1-4,damage to arctic infrastructure,risk to arctic infrastructure,yes,no
request-52-2-0,melting of glaciers,loss of permafrost,no,no
request-52-2-1,loss of permafrost,thawing of frozen ground,yes,yes
request-52-2-2,thawing of frozen ground,instability of soil foundations,yes,no
request-52-2-3,instability of soil foundations,damage to buildings and structures,yes,no
request-52-2-4,damage to buildings and structures,risk to arctic infrastructure,yes,yes
request-52-3-0,melting of glaciers,changes in sea ice coverage,no,yes
request-52-3-1,changes in sea ice coverage,alterations in marine ecosystems,yes,no
request-52-3-2,alterations in marine ecosystems,disruptions to marine transportation,yes,yes
request-52-3-3,disruptions to marine transportation,impact on coastal communities,yes,yes
request-52-3-4,impact on coastal communities,risk to arctic infrastructure,yes,yes
request-52-4-0,melting of glaciers,increased freshwater input,yes,yes
request-52-4-1,increased freshwater input,changes in ocean chemistry,yes,no
request-52-4-2,changes in ocean chemistry,impact on marine life,yes,yes
request-52-4-3,impact on marine life,disruptions to fisheries,yes,yes
request-52-4-4,disruptions to fisheries,economic losses,yes,yes
request-52-4-5,economic losses,risk to arctic infrastructure,yes,yes
request-53-0-0,release of carbon,increase in atmospheric co2 levels,yes,yes
request-53-0-1,increase in atmospheric co2 levels,trapping of heat by greenhouse gases,yes,no
request-53-0-2,trapping of heat by greenhouse gases,rise in global temperatures,yes,no
request-53-0-3,rise in global temperatures,global warming,no,no
request-53-1-0,release of carbon,burning of fossil fuels,no,yes
request-53-1-1,burning of fossil fuels,increase in atmospheric co2 levels,yes,no
request-53-1-2,increase in atmospheric co2 levels,trapping of heat by greenhouse gases,yes,no
request-53-1-3,trapping of heat by greenhouse gases,rise in global temperatures,yes,no
request-53-1-4,rise in global temperatures,global warming,no,yes
request-53-2-0,release of carbon,deforestation,no,yes
request-53-2-1,deforestation,decrease in carbon absorption,yes,no
request-53-2-2,decrease in carbon absorption,increase in atmospheric co2 levels,yes,no
